epoch,dice_coef,hausdorff,iou,loss,lr,precision_1,recall_1,val_dice_coef,val_hausdorff,val_iou,val_loss,val_precision_1,val_recall_1
0,0.10364264994859695,78.34539031982422,0.05521320924162865,0.8966078758239746,0.001,0.2570399343967438,0.9678921103477478,0.3922100365161896,35.43003463745117,0.24597422778606415,0.6070670485496521,0.4755367636680603,0.946009635925293
1,0.634050190448761,31.889373779296875,0.4847809374332428,0.3663915991783142,0.001,0.6239968538284302,0.8229015469551086,0.6505711078643799,32.72896957397461,0.48524346947669983,0.34938958287239075,0.8552900552749634,0.535803496837616
2,0.871588408946991,21.790027618408203,0.7791019082069397,0.12851311266422272,0.001,0.9055386781692505,0.8874103426933289,0.8840118646621704,23.57396697998047,0.7944685816764832,0.115793876349926,0.9872930645942688,0.8021945953369141
3,0.9417183995246887,14.709022521972656,0.891247570514679,0.05826506018638611,0.001,0.9573702216148376,0.943373441696167,0.9602856040000916,12.968827247619629,0.923933744430542,0.03971223160624504,0.9696949124336243,0.9553196430206299
4,0.9553325176239014,13.258145332336426,0.9152962565422058,0.044671159237623215,0.001,0.9617416858673096,0.9605026841163635,0.9700345993041992,10.435726165771484,0.9419411420822144,0.02974972128868103,0.9789561629295349,0.9650182127952576
5,0.9594175219535828,12.610180854797363,0.9228208065032959,0.04053209349513054,0.001,0.9641261696815491,0.9620454907417297,0.9637428522109985,11.470799446105957,0.9304139614105225,0.035878051072359085,0.9536024928092957,0.9829926490783691
6,0.9670997262001038,10.947426795959473,0.9364368319511414,0.03287419676780701,0.001,0.9689724445343018,0.9703348875045776,0.9716778993606567,10.306731224060059,0.9449693560600281,0.02829713374376297,0.9834227561950684,0.962348997592926
7,0.9699365496635437,10.135734558105469,0.9417458772659302,0.030045999214053154,0.001,0.9724706411361694,0.9731186628341675,0.9765779376029968,9.274558067321777,0.9542878866195679,0.02341323532164097,0.9808021783828735,0.974702775478363
8,0.9600671529769897,12.012626647949219,0.9241429567337036,0.039926812052726746,0.001,0.9643183946609497,0.9679082036018372,0.9402090311050415,18.43872833251953,0.8883954286575317,0.06001539155840874,0.9892928004264832,0.8917062282562256
9,0.9640483260154724,11.184648513793945,0.9313859939575195,0.03591639921069145,0.001,0.9686816930770874,0.9684150815010071,0.9716321229934692,10.565184593200684,0.9449898600578308,0.028389018028974533,0.971373975276947,0.9733667373657227
10,0.9680411219596863,10.75182056427002,0.938270092010498,0.03196398913860321,0.001,0.9688591361045837,0.9714018702507019,0.977818489074707,8.927007675170898,0.9566348791122437,0.022218700498342514,0.974281907081604,0.9829031825065613
11,0.9704968333244324,10.325976371765137,0.9428099989891052,0.029474342241883278,0.001,0.9719448089599609,0.9739506244659424,0.9782941937446594,8.901347160339355,0.9575459957122803,0.021687878295779228,0.9780569076538086,0.9798091650009155
12,0.9711313247680664,10.377849578857422,0.9440127611160278,0.028830884024500847,0.001,0.972363293170929,0.9735660552978516,0.979947566986084,8.382067680358887,0.9606969356536865,0.020042091608047485,0.9783300161361694,0.9825929403305054
13,0.9722011089324951,10.076037406921387,0.9460381865501404,0.027764083817601204,0.001,0.9733887314796448,0.9744483232498169,0.9788384437561035,8.78223991394043,0.9585962295532227,0.0211768951267004,0.9788252115249634,0.9811451435089111
14,0.9736334681510925,9.647146224975586,0.9487015604972839,0.026383373886346817,0.001,0.974797248840332,0.9760240316390991,0.9778039455413818,9.205705642700195,0.9566067457199097,0.022239767014980316,0.9675333499908447,0.989845871925354
15,0.9734845161437988,9.48405933380127,0.9484130144119263,0.026550648733973503,0.001,0.9740360379219055,0.9767764210700989,0.9765524864196777,9.372745513916016,0.9541988968849182,0.023475894704461098,0.967356264591217,0.9866987466812134
16,0.9630241990089417,11.859232902526855,0.9293026924133301,0.036988455802202225,0.001,0.962533175945282,0.9678400754928589,0.9714080095291138,11.098122596740723,0.9446190595626831,0.02858179807662964,0.9789336323738098,0.9647442698478699
17,0.9700983166694641,10.668889045715332,0.9420843720436096,0.029870346188545227,0.001,0.9711843132972717,0.9725406169891357,0.9742506146430969,9.943790435791016,0.9498481750488281,0.025689760223031044,0.9832881093025208,0.9663038849830627
18,0.9718887805938721,10.344828605651855,0.9454817771911621,0.028114687651395798,0.000100000005,0.9713873863220215,0.9747586846351624,0.9799569845199585,8.714690208435059,0.9607268571853638,0.020065197721123695,0.9782435297966003,0.9828724265098572
19,0.9741352200508118,9.622732162475586,0.9496674537658691,0.025865785777568817,0.000100000005,0.9743783473968506,0.9771084785461426,0.980053722858429,8.560763359069824,0.9609167575836182,0.019945310428738594,0.9824208617210388,0.9788951873779297
20,0.9739880561828613,9.41778564453125,0.9493592977523804,0.025997675955295563,0.000100000005,0.9750106930732727,0.9766939282417297,0.980525016784668,8.464713096618652,0.961818277835846,0.01947435550391674,0.9784154891967773,0.9836550354957581
21,0.9744555950164795,9.405163764953613,0.9502569437026978,0.025516221299767494,0.000100000005,0.9756715297698975,0.9771742224693298,0.9804460406303406,8.488607406616211,0.9616607427597046,0.01958705671131611,0.979568362236023,0.9823609590530396
22,0.9744710326194763,9.504228591918945,0.9502665996551514,0.025503629818558693,0.000100000005,0.9757571220397949,0.9772264361381531,0.9798028469085693,8.704834938049316,0.9604285955429077,0.02021726779639721,0.9788745641708374,0.9818047881126404
23,0.9750715494155884,9.131220817565918,0.951403796672821,0.02488018572330475,0.000100000005,0.9760845899581909,0.9776011109352112,0.9802752733230591,8.579325675964355,0.9613412618637085,0.019694523885846138,0.9746969938278198,0.9869642853736877
