epoch,dice_coef,hausdorff,iou,loss,lr,precision_4,recall_4,val_dice_coef,val_hausdorff,val_iou,val_loss,val_precision_4,val_recall_4
0,0.37853628396987915,46.38581466674805,0.24077115952968597,0.6214314103126526,0.001,0.2946348786354065,0.8592751026153564,0.040451180189847946,221.85398864746094,0.02067325823009014,0.9594045281410217,0.02081715129315853,1.0
1,0.7382115125656128,30.977951049804688,0.5919625759124756,0.2620089054107666,0.001,0.6993910670280457,0.8287726640701294,0.3255351483821869,39.860008239746094,0.19730988144874573,0.676184892654419,0.9800428748130798,0.19873295724391937
2,0.8649091720581055,24.868152618408203,0.7676758170127869,0.13474376499652863,0.001,0.8912299871444702,0.8807464838027954,0.19811835885047913,42.34136962890625,0.11118461936712265,0.8007773756980896,0.972675621509552,0.11705948412418365
3,0.9165655970573425,19.809207916259766,0.8494189977645874,0.08327717334032059,0.001,0.9323241710662842,0.9267070293426514,0.7479216456413269,31.67543601989746,0.6010727286338806,0.25347501039505005,0.8641290664672852,0.6600314974784851
4,0.9418431520462036,16.726455688476562,0.8915929794311523,0.05819154530763626,0.001,0.9485025405883789,0.946682870388031,0.9391380548477173,15.377540588378906,0.8860477805137634,0.06059655174612999,0.9894578456878662,0.9039695262908936
5,0.9495126605033875,15.247156143188477,0.9054036140441895,0.05054954066872597,0.001,0.9592358469963074,0.9560394287109375,0.0009552047704346478,45.03768539428711,0.0004781586758326739,0.9990755319595337,1.0,0.00027253630105406046
6,0.9496197700500488,15.28735065460205,0.9060466289520264,0.050409670919179916,0.001,0.9538135528564453,0.9581558704376221,0.5551273226737976,38.37037658691406,0.3927205502986908,0.4455586075782776,0.9874844551086426,0.37306106090545654
7,0.954727828502655,14.046311378479004,0.9146211743354797,0.045151371508836746,0.001,0.9619144797325134,0.9614986181259155,0.9388840794563293,18.87187957763672,0.8854149580001831,0.061080384999513626,0.9104316234588623,0.9754897356033325
8,0.9560225605964661,13.137092590332031,0.9176421761512756,0.04370632767677307,0.001,0.9638657569885254,0.9660621881484985,0.0001475074968766421,45.518333435058594,7.376340363407508e-05,0.9998519420623779,0.3333333432674408,1.0284388736181427e-05
9,0.9492284655570984,15.286998748779297,0.9054190516471863,0.05081784352660179,0.001,0.9552804231643677,0.953653872013092,0.03190162032842636,45.08429718017578,0.016473844647407532,0.9690142273902893,0.9630541801452637,0.01206358801573515
10,0.9603851437568665,13.21679973602295,0.9250933527946472,0.03961217403411865,0.000100000005,0.9648867845535278,0.963070273399353,0.30470365285873413,41.870487213134766,0.18692246079444885,0.6980605721473694,0.9957240223884583,0.1646479219198227
11,0.9679437279701233,11.705632209777832,0.9382690787315369,0.03205206245183945,0.000100000005,0.9708197116851807,0.9695641398429871,0.9734695553779602,11.127918243408203,0.9484670162200928,0.02658236399292946,0.9829332828521729,0.9650304913520813
12,0.9696090817451477,11.153037071228027,0.9412558078765869,0.030384954065084457,0.000100000005,0.97123122215271,0.9711596965789795,0.9588528871536255,13.677184104919434,0.9215692281723022,0.041222281754016876,0.9907870292663574,0.929323136806488
13,0.9691378474235535,11.424777030944824,0.9405895471572876,0.030837170779705048,0.000100000005,0.9707481861114502,0.9719693660736084,0.9656697511672974,12.079667091369629,0.934833288192749,0.034349046647548676,0.9853520393371582,0.9512519836425781
14,0.9696516990661621,10.7667875289917,0.9416999220848083,0.030276093631982803,0.000100000005,0.9728755354881287,0.9723745584487915,0.8084658980369568,30.084522247314453,0.6843113899230957,0.18991778790950775,0.9952290654182434,0.6816878914833069
15,0.9717351794242859,10.296854019165039,0.9452027678489685,0.028254305943846703,0.000100000005,0.9745379686355591,0.9736896753311157,0.9650358557701111,13.103740692138672,0.9328716993331909,0.03507686033844948,0.9875696301460266,0.9457652568817139
16,0.972708523273468,10.119635581970215,0.9469639658927917,0.027297955006361008,0.000100000005,0.9744449257850647,0.9745013117790222,0.9665980935096741,12.208827018737793,0.9357941746711731,0.033394452184438705,0.9867127537727356,0.9458655714988708
17,0.9713103175163269,10.913278579711914,0.9443743824958801,0.02867930568754673,1.0000001e-05,0.9745869040489197,0.969775378704071,0.9769102931022644,10.092241287231445,0.9549556970596313,0.023149913176894188,0.9753484725952148,0.9799326062202454
18,0.9710968136787415,10.911205291748047,0.9440866708755493,0.02890911139547825,1.0000001e-05,0.9731976985931396,0.9730308055877686,0.9771242141723633,9.922703742980957,0.9553713202476501,0.022671394050121307,0.9770379662513733,0.9800097346305847
19,0.9720969796180725,10.3319673538208,0.9459317326545715,0.027897516265511513,1.0000001e-05,0.9750497341156006,0.9735748171806335,0.9777546525001526,9.50629711151123,0.956547737121582,0.022098667919635773,0.9771203398704529,0.9797783493995667
20,0.9714367985725403,10.464914321899414,0.9446373581886292,0.0285683311522007,1.0000001e-05,0.9734742641448975,0.9723426103591919,0.977963924407959,9.588500022888184,0.9569641351699829,0.02207806333899498,0.9751014709472656,0.9826527833938599
21,0.9729897379875183,10.300348281860352,0.9474890232086182,0.02696099318563938,1.0000001e-05,0.9753398299217224,0.9741041660308838,0.977597713470459,9.810260772705078,0.9562719464302063,0.022464504465460777,0.9783830642700195,0.979004442691803
22,0.9727559089660645,10.07469367980957,0.9470534324645996,0.027241762727499008,1.0000001e-05,0.9753021597862244,0.974311888217926,0.9778807163238525,9.728479385375977,0.9567768573760986,0.022186968475580215,0.9795907139778137,0.9771274924278259
23,0.9730424284934998,10.168242454528809,0.947580099105835,0.0269539263099432,1.0000001e-05,0.974995493888855,0.9746049046516418,0.9780440330505371,9.511392593383789,0.9570854306221008,0.02193392813205719,0.9771540760993958,0.9807090759277344
