epoch,dice_coef,hausdorff,iou,loss,lr,precision,val_dice_coef,val_hausdorff,val_iou,val_loss,val_precision
0,0.503308892250061,36.70941925048828,0.35001230239868164,0.5003839731216431,0.001,0.4225093126296997,0.001084479852579534,41.2808952331543,0.0005425373092293739,0.9992532134056091,0.0
1,0.7806664705276489,27.433876037597656,0.6509774923324585,0.26563936471939087,0.001,0.7342231273651123,0.001278482610359788,41.94499969482422,0.0006396504468284547,0.9991665482521057,0.0
2,0.875804603099823,22.593271255493164,0.7876421213150024,0.17194047570228577,0.001,0.8578788638114929,0.6819156408309937,32.519081115722656,0.5215320587158203,0.33037570118904114,0.5500990152359009
3,0.9484785795211792,13.774688720703125,0.9036262035369873,0.08857298642396927,0.001,0.9374085664749146,0.000257242500083521,41.756011962890625,0.00012863779556937516,0.9997212290763855,0.0
4,0.9538660049438477,12.801854133605957,0.9128780961036682,0.08153645694255829,0.001,0.9448057413101196,0.8346719145774841,22.512866973876953,0.7322652339935303,0.2770327627658844,0.9797828197479248
5,0.9623382091522217,11.625517845153809,0.9281877279281616,0.06963813304901123,0.001,0.9505178332328796,0.00838981568813324,41.54161834716797,0.0042374930344522,0.9952347874641418,0.9973935484886169
6,0.9560102224349976,12.74750804901123,0.91715407371521,0.07997479289770126,0.001,0.9473801255226135,0.5106644630432129,33.88782501220703,0.3478703200817108,0.6587396264076233,0.9882348775863647
7,0.9615339040756226,12.127408027648926,0.9266811013221741,0.07132837921380997,0.001,0.9509072303771973,0.006823478266596794,41.99296569824219,0.00343131716363132,0.9961182475090027,0.9989816546440125
8,0.9658926725387573,11.396649360656738,0.9346967935562134,0.06587514281272888,0.001,0.9553108215332031,0.6439156532287598,30.904077529907227,0.48589229583740234,0.5180346369743347,0.9953083992004395
9,0.969075083732605,10.406761169433594,0.9407960772514343,0.05997341498732567,0.001,0.9575967192649841,0.9574944972991943,13.37331485748291,0.9188177585601807,0.10527986288070679,0.9774962663650513
10,0.9694933295249939,10.826088905334473,0.9410806894302368,0.059952154755592346,0.001,0.957923412322998,0.40948715806007385,36.30113220214844,0.26003432273864746,0.7327720522880554,0.9852666258811951
11,0.9638338088989258,11.248733520507812,0.9310011863708496,0.06775178760290146,0.001,0.9543744325637817,0.12481928616762161,40.2543830871582,0.0685228779911995,0.9258273839950562,0.9986100196838379
12,0.9713462591171265,10.432403564453125,0.9444966912269592,0.05790642276406288,0.001,0.9602426886558533,0.9480603337287903,16.0478572845459,0.9019586443901062,0.11008384823799133,0.9500687718391418
13,0.9677370190620422,11.186846733093262,0.9381136298179626,0.0622284933924675,0.001,0.9556846022605896,0.9618216753005981,11.666507720947266,0.9270178079605103,0.09281188994646072,0.9771824479103088
14,0.9717746376991272,10.539824485778809,0.9452590942382812,0.0567430816590786,0.001,0.9588214755058289,0.9763349294662476,9.839239120483398,0.9538421034812927,0.0569174662232399,0.9727079272270203
15,0.9728028774261475,9.802462577819824,0.9471548199653625,0.05553246662020683,0.001,0.9610658884048462,0.9628614187240601,12.476850509643555,0.9290849566459656,0.09757517278194427,0.9879156947135925
16,0.9719823598861694,10.194860458374023,0.9456781148910522,0.056716617196798325,0.001,0.9606282711029053,0.7483792304992676,32.86307144165039,0.6085135340690613,0.4161478877067566,0.9939942955970764
17,0.9728496670722961,10.031825065612793,0.9472814798355103,0.05560922622680664,0.001,0.9609211683273315,0.2599640488624573,39.79877471923828,0.15356935560703278,0.8392711877822876,0.9905986189842224
18,0.9645835161209106,10.970894813537598,0.9335271716117859,0.06585714966058731,0.001,0.9563720226287842,0.03911679983139038,40.63435363769531,0.020086921751499176,0.9783838987350464,0.9704334139823914
19,0.9664541482925415,11.493861198425293,0.935598611831665,0.06406796723604202,0.001,0.9550515413284302,0.8796636462211609,25.138246536254883,0.7898231744766235,0.2433975785970688,0.9899283051490784
20,0.971483588218689,10.881767272949219,0.94475257396698,0.05868222936987877,0.000100000005,0.9614952206611633,0.9543132781982422,12.284811019897461,0.9164870977401733,0.10067377239465714,0.9868863821029663
21,0.9727535843849182,10.136223793029785,0.9470617771148682,0.05510597676038742,0.000100000005,0.9609412550926208,0.9638943076133728,11.579383850097656,0.932097315788269,0.08183018863201141,0.9813908934593201
22,0.9744812250137329,9.743112564086914,0.9503037929534912,0.05340072512626648,0.000100000005,0.9637865424156189,0.9755339622497559,9.819872856140137,0.9523109793663025,0.053873077034950256,0.9666845202445984
23,0.9744680523872375,9.821674346923828,0.95026034116745,0.052768029272556305,0.000100000005,0.9628190994262695,0.9764381647109985,9.74764347076416,0.954078197479248,0.051514264196157455,0.9692301154136658
24,0.9749026894569397,9.759268760681152,0.9510961174964905,0.05245565250515938,0.000100000005,0.9637196660041809,0.9767385721206665,9.94148063659668,0.9546290636062622,0.05984976142644882,0.9778637290000916
