epoch,dice_coef,hausdorff,iou,loss,lr,precision_3,recall_3,val_dice_coef,val_hausdorff,val_iou,val_loss,val_precision_3,val_recall_3
0,0.5735543966293335,38.663177490234375,0.42422547936439514,0.42615869641304016,0.001,0.39783915877342224,0.7828515768051147,0.0016898037865757942,44.20914077758789,0.0008456173818558455,0.9983096718788147,0.0,0.0
1,0.8322205543518066,25.16015625,0.7281856536865234,0.16808617115020752,0.001,0.8607432246208191,0.8641839027404785,9.807891728996765e-06,44.797752380371094,4.90397042085533e-06,0.9999899864196777,0.0,0.0
2,0.9253411889076233,18.949676513671875,0.8640097379684448,0.07473467290401459,0.001,0.9384920597076416,0.9309127926826477,4.799256203114055e-05,45.17142868041992,2.3997456082724966e-05,0.9999523162841797,0.0,0.0
3,0.9492019414901733,14.769611358642578,0.9052908420562744,0.050807736814022064,0.001,0.9592982530593872,0.952324390411377,0.9617668986320496,13.30833911895752,0.926851749420166,0.03831073269248009,0.9753793478012085,0.9526620507240295
4,0.950251042842865,14.50221061706543,0.9077278971672058,0.04983546584844589,0.001,0.9610410332679749,0.9578791856765747,0.957721471786499,13.868111610412598,0.9193456768989563,0.04237176850438118,0.9493277668952942,0.9713541269302368
5,0.9601269960403442,13.300924301147461,0.9240706562995911,0.03985246643424034,0.001,0.962494969367981,0.9652101397514343,0.009248892776668072,44.891883850097656,0.004667309112846851,0.9908098578453064,0.9862018823623657,0.0035422607325017452
6,0.9413080215454102,16.104339599609375,0.892288863658905,0.05878809839487076,0.001,0.9550192356109619,0.9449483156204224,0.5060481429100037,37.85429000854492,0.34712302684783936,0.49550268054008484,0.9930866956710815,0.3312326669692993
7,0.960762083530426,13.212386131286621,0.9253551363945007,0.03924073651432991,0.001,0.962638258934021,0.9657000303268433,0.5943468809127808,36.354400634765625,0.4274675250053406,0.40570077300071716,0.9884524941444397,0.413288950920105
8,0.9636180400848389,11.950857162475586,0.9305498600006104,0.036382172256708145,0.001,0.9678598046302795,0.9666304588317871,0.8995804786682129,20.65135383605957,0.819755494594574,0.09925516694784164,0.9964262247085571,0.8290898203849792
9,0.9667977094650269,11.893649101257324,0.936063289642334,0.03317372873425484,0.000100000005,0.9726175665855408,0.9648967385292053,0.9769084453582764,9.732460975646973,0.9549146890640259,0.023020990192890167,0.9847074151039124,0.9704750776290894
10,0.9703127145767212,10.952449798583984,0.9426703453063965,0.029724420979619026,0.000100000005,0.9733489751815796,0.9713455438613892,0.9787232279777527,9.424599647521973,0.9583527445793152,0.021299298852682114,0.9812427759170532,0.9774265885353088
11,0.9716202020645142,10.344712257385254,0.9450130462646484,0.028359927237033844,0.000100000005,0.9742868542671204,0.9740577340126038,0.9735257625579834,10.449882507324219,0.9487734436988831,0.026538720354437828,0.9846521615982056,0.9654199481010437
12,0.9722601771354675,10.50872802734375,0.946153461933136,0.027755696326494217,0.000100000005,0.9746717810630798,0.9731307625770569,0.9777724146842957,9.849509239196777,0.9565684795379639,0.022261979058384895,0.9835056662559509,0.9741033911705017
13,0.9722974300384521,10.101806640625,0.9462912082672119,0.027717920020222664,0.000100000005,0.9748069643974304,0.9743950963020325,0.9784755110740662,9.373493194580078,0.9579107761383057,0.021550072357058525,0.9822196960449219,0.9763910174369812
14,0.9727888703346252,10.173286437988281,0.9471189379692078,0.027179380878806114,0.000100000005,0.9746676087379456,0.974900484085083,0.9791159629821777,9.169307708740234,0.9591270685195923,0.020889662206172943,0.981812059879303,0.977765679359436
15,0.9733536243438721,9.967305183410645,0.9482150077819824,0.026627225801348686,0.000100000005,0.9753343462944031,0.9747555255889893,0.977983832359314,9.804888725280762,0.9569826126098633,0.022075023502111435,0.9819951057434082,0.9748024940490723
16,0.9724615216255188,9.967329025268555,0.9468526840209961,0.027513766661286354,0.000100000005,0.9741833209991455,0.9756211638450623,0.9586372375488281,15.187233924865723,0.9209545850753784,0.04124657064676285,0.9823713302612305,0.9381356239318848
17,0.9722111821174622,10.238706588745117,0.946124792098999,0.02746148221194744,0.000100000005,0.973708987236023,0.9750509262084961,0.9794414043426514,9.55052375793457,0.9597437381744385,0.02058119885623455,0.9806665778160095,0.9794924259185791
