epoch,dice_coef,iou,loss,lr,precision,recall,val_dice_coef,val_iou,val_loss,val_precision,val_recall
0,0.7470232844352722,0.6482328772544861,0.25297653675079346,0.001,0.682648777961731,0.8399128913879395,0.8885141611099243,0.8132925629615784,0.11148587614297867,0.9297314286231995,0.8639914989471436
1,0.8851696848869324,0.8332959413528442,0.11483076214790344,0.001,0.8910913467407227,0.8968639373779297,0.842278003692627,0.783281683921814,0.1577218919992447,0.9715978503227234,0.8027061223983765
2,0.917271077632904,0.8745434284210205,0.08272882550954819,0.001,0.9283332228660583,0.9262107610702515,0.6934289932250977,0.6261259317398071,0.30657103657722473,0.959331214427948,0.6592065095901489
3,0.9509007334709167,0.9146527051925659,0.04909876734018326,0.001,0.9562139511108398,0.9515465497970581,0.7789381742477417,0.7335876226425171,0.22106216847896576,0.9669816493988037,0.7701725959777832
4,0.9563938975334167,0.9256089329719543,0.043606504797935486,0.001,0.9613358378410339,0.9561476707458496,0.8633095026016235,0.8238776326179504,0.13669006526470184,0.9267679452896118,0.9040428996086121
5,0.9635475873947144,0.9334151148796082,0.036452025175094604,0.001,0.9666937589645386,0.9647740125656128,0.886986255645752,0.8384512662887573,0.11301334202289581,0.9586771726608276,0.8683793544769287
6,0.9732060432434082,0.9483756422996521,0.02679399959743023,0.000100000005,0.9741005301475525,0.9739618897438049,0.8829131126403809,0.8330531716346741,0.11708702892065048,0.9618110060691833,0.8556219935417175
7,0.9744536280632019,0.950552225112915,0.02554570697247982,0.000100000005,0.9756237268447876,0.9746214151382446,0.8933277130126953,0.8457708954811096,0.10667228698730469,0.9659740924835205,0.871332049369812
8,0.9753000140190125,0.9521588087081909,0.02469930239021778,0.000100000005,0.9762632250785828,0.9756966233253479,0.8374454975128174,0.7918605208396912,0.16255444288253784,0.973273754119873,0.8086321353912354
9,0.9755666255950928,0.9525569677352905,0.024433422833681107,0.000100000005,0.9762396216392517,0.9760323762893677,0.8627859950065613,0.8165328502655029,0.13721387088298798,0.9713934659957886,0.839654266834259
10,0.9759542942047119,0.9532569050788879,0.024046476930379868,0.000100000005,0.9770534634590149,0.9758176207542419,0.7886585593223572,0.7498758435249329,0.21134144067764282,0.9767166972160339,0.7648960947990417
11,0.9762016534805298,0.9536969661712646,0.02379847876727581,0.000100000005,0.9771546125411987,0.9764184951782227,0.7795246839523315,0.7450441122055054,0.22047503292560577,0.9766677618026733,0.7621309757232666
12,0.9764469861984253,0.9541550278663635,0.023553818464279175,0.000100000005,0.9774831533432007,0.9764042496681213,0.8230139017105103,0.7838784456253052,0.17698557674884796,0.9699175953865051,0.8122715353965759
13,0.9767023324966431,0.9546759128570557,0.023297538980841637,1.0000001e-05,0.9766774773597717,0.9777452349662781,0.7845929861068726,0.7499778270721436,0.21540696918964386,0.9757737517356873,0.7714551687240601
14,0.9770132899284363,0.9552278518676758,0.02298685349524021,1.0000001e-05,0.9778063893318176,0.9772762656211853,0.7857453227043152,0.7511246800422668,0.21425482630729675,0.9749556183815002,0.7744449973106384
15,0.9770612716674805,0.9553167819976807,0.02293866127729416,1.0000001e-05,0.9782787561416626,0.9768388271331787,0.7787575125694275,0.744292140007019,0.22124268114566803,0.9757178425788879,0.7681436538696289
16,0.9769060015678406,0.9550852179527283,0.02309347130358219,1.0000001e-05,0.9777683615684509,0.9769777059555054,0.7666794061660767,0.7313185334205627,0.23332054913043976,0.9746255278587341,0.7547656893730164
17,0.9770474433898926,0.9553247094154358,0.022951854392886162,1.0000001e-05,0.9780343770980835,0.9770693182945251,0.7676455974578857,0.7309920191764832,0.23235458135604858,0.9752693176269531,0.7510191202163696
18,0.9772140979766846,0.9555951356887817,0.02278575301170349,1.0000001e-06,0.9774484038352966,0.9778853058815002,0.7650223970413208,0.7289028763771057,0.23497752845287323,0.976223349571228,0.7489014863967896
19,0.9772687554359436,0.9557076692581177,0.022731075063347816,1.0000001e-06,0.9779224395751953,0.9776222109794617,0.7483645081520081,0.7132642269134521,0.25163534283638,0.9776017665863037,0.7330244779586792
20,0.9771291017532349,0.9554334282875061,0.02287079393863678,1.0000001e-06,0.9778664112091064,0.97740638256073,0.7695159316062927,0.7336140871047974,0.23048372566699982,0.9765869379043579,0.7530727982521057
