epoch,dice_coef,hausdorff,iou,loss,lr,precision,recall,val_dice_coef,val_hausdorff,val_iou,val_loss,val_precision,val_recall
0,0.11585129052400589,77.22278594970703,0.06250730156898499,0.8842047452926636,0.001,0.26056092977523804,0.9548505544662476,0.3982228636741638,41.02911376953125,0.25064176321029663,0.60188227891922,0.4040510952472687,0.8901814222335815
1,0.6602964997291565,32.438114166259766,0.5081769824028015,0.3398998975753784,0.001,0.636445939540863,0.851371169090271,0.7912601828575134,28.09004783630371,0.6628674268722534,0.20943127572536469,0.8137962222099304,0.8242315053939819
2,0.8634415864944458,24.326189041137695,0.7664270401000977,0.1361810863018036,0.001,0.8449171185493469,0.8923774361610413,0.9487164616584778,15.282339096069336,0.9032528400421143,0.05123072862625122,0.9522947072982788,0.9537106156349182
3,0.9508584141731262,14.559886932373047,0.9072951674461365,0.04918523505330086,0.001,0.9539057016372681,0.9584488272666931,0.9516885280609131,15.799114227294922,0.9088620543479919,0.048460736870765686,0.9406682252883911,0.9682735204696655
4,0.9667451977729797,11.312417984008789,0.9358841776847839,0.0332561619579792,0.001,0.9686957001686096,0.9695184826850891,0.9753323197364807,10.1325101852417,0.9519084692001343,0.024686148390173912,0.9858183860778809,0.967276930809021
5,0.9691433906555176,10.791707992553711,0.9403452277183533,0.030850470066070557,0.001,0.9691484570503235,0.9743838906288147,0.9777772426605225,9.133989334106445,0.9565554261207581,0.02225329354405403,0.9762254357337952,0.9816138744354248
6,0.9696372151374817,10.532514572143555,0.9412546157836914,0.03034042939543724,0.001,0.9712282419204712,0.974584698677063,0.9763686060905457,9.937992095947266,0.9539269208908081,0.023675713688135147,0.9738597869873047,0.9797893762588501
7,0.9713436365127563,10.454524040222168,0.9444342255592346,0.028597699478268623,0.001,0.9709743857383728,0.9748613238334656,0.9796973466873169,8.418838500976562,0.9602361917495728,0.020300032570958138,0.9844866394996643,0.9768811464309692
8,0.9669491052627563,10.957709312438965,0.9369325041770935,0.03302599489688873,0.001,0.970888078212738,0.9731795787811279,0.9687254428863525,12.87051773071289,0.9399482011795044,0.03128558397293091,0.9627940654754639,0.9774339199066162
9,0.9618548154830933,12.734289169311523,0.9275735020637512,0.038153111934661865,0.001,0.9624072313308716,0.9667568206787109,0.9675045609474182,11.702884674072266,0.9373000860214233,0.03222595527768135,0.9612686634063721,0.9784741401672363
10,0.9691259860992432,11.227887153625488,0.9403823018074036,0.030872229486703873,0.001,0.9677416086196899,0.9725125432014465,0.9805408716201782,8.73686695098877,0.9618434309959412,0.01947745867073536,0.9821965098381042,0.9803884625434875
11,0.9728564023971558,9.924718856811523,0.9472262263298035,0.02713608369231224,0.001,0.9729129076004028,0.976588785648346,0.9803063273429871,8.592451095581055,0.9614010453224182,0.01964065432548523,0.9875398874282837,0.9744249582290649
12,0.9731923341751099,9.941963195800781,0.9478850364685059,0.02680831588804722,0.001,0.9740068316459656,0.9757866859436035,0.9804579615592957,8.820097923278809,0.9617390036582947,0.01942308619618416,0.9798678159713745,0.982757568359375
13,0.9742425680160522,9.790507316589355,0.9498580694198608,0.025704940780997276,0.001,0.9746254682540894,0.9770520925521851,0.980629026889801,8.734946250915527,0.9620283246040344,0.019354308024048805,0.9860460162162781,0.976548969745636
14,0.9725058078765869,10.573288917541504,0.9467405080795288,0.027497947216033936,0.001,0.9725985527038574,0.975713849067688,0.9801529049873352,9.107335090637207,0.9611061215400696,0.019811278209090233,0.9867844581604004,0.9743432402610779
15,0.9733756184577942,10.040385246276855,0.948233425617218,0.026644155383110046,0.001,0.9737600684165955,0.9755475521087646,0.98124760389328,8.711929321289062,0.9632148146629333,0.018660368397831917,0.9786202907562256,0.984935998916626
16,0.9743666648864746,9.658554077148438,0.9501269459724426,0.025606820359826088,0.001,0.9756489992141724,0.9769265055656433,0.9653390049934387,11.752898216247559,0.9351227879524231,0.03479382023215294,0.9669649600982666,0.9653272032737732
17,0.9736451506614685,10.130888938903809,0.9487305283546448,0.026317324489355087,0.001,0.9730440974235535,0.9768755435943604,0.9773152470588684,10.316130638122559,0.9557456374168396,0.02244189940392971,0.9712220430374146,0.9841599464416504
18,0.9750562906265259,9.59585952758789,0.9513730406761169,0.024948887526988983,0.001,0.9748521447181702,0.9777500629425049,0.9810213446617126,8.873981475830078,0.962782621383667,0.018968451768159866,0.982816219329834,0.9797866940498352
19,0.9739128351211548,9.976252555847168,0.9492542743682861,0.026082344353199005,0.001,0.9738146066665649,0.9772519469261169,0.9813651442527771,8.598915100097656,0.9634427428245544,0.018688248470425606,0.9773203134536743,0.9854479432106018
20,0.9728995561599731,10.059613227844238,0.9473638534545898,0.027096586301922798,0.001,0.9728053212165833,0.9763884544372559,0.9790402054786682,9.328781127929688,0.9589869379997253,0.020993735641241074,0.9737115502357483,0.985009491443634
21,0.9747671484947205,9.74315071105957,0.950843870639801,0.025209244340658188,0.000100000005,0.973588764667511,0.9782711863517761,0.9818267226219177,8.251667976379395,0.9643207788467407,0.01819341629743576,0.9842177033424377,0.9803476333618164
22,0.9753212332725525,9.4535493850708,0.9518981575965881,0.02466941438615322,0.000100000005,0.9762381911277771,0.978033185005188,0.9820622801780701,8.264994621276855,0.9647756814956665,0.017933201044797897,0.9840309619903564,0.9812843799591064
23,0.9763843417167664,9.127462387084961,0.9538984298706055,0.023558730259537697,0.000100000005,0.9769095778465271,0.978888750076294,0.982519268989563,8.088533401489258,0.9656556248664856,0.017494387924671173,0.9845854640007019,0.981153666973114
24,0.9760950803756714,9.353713035583496,0.9533520340919495,0.02390354499220848,0.000100000005,0.9768486022949219,0.9782456755638123,0.9824801087379456,8.135915756225586,0.9655749797821045,0.017513452097773552,0.9849483966827393,0.980769693851471
25,0.9763203859329224,9.061765670776367,0.9537782073020935,0.023663880303502083,0.000100000005,0.9776744246482849,0.9781690835952759,0.9824551343917847,8.088833808898926,0.9655330181121826,0.017576195299625397,0.9858047366142273,0.9799500703811646
26,0.9765492677688599,8.944353103637695,0.9542127251625061,0.023415736854076385,0.000100000005,0.9777593016624451,0.9783619046211243,0.9828682541847229,8.193029403686523,0.966324508190155,0.017143191769719124,0.9842594265937805,0.9819678664207458
27,0.9761939644813538,9.200560569763184,0.9535436630249023,0.02380470186471939,0.000100000005,0.9770804047584534,0.9785974621772766,0.9828619360923767,7.991161346435547,0.9663122296333313,0.017124060541391373,0.9833260774612427,0.9826486110687256
28,0.9767523407936096,9.104276657104492,0.9546066522598267,0.0231556985527277,0.000100000005,0.9776577949523926,0.9789775013923645,0.9824454188346863,8.074646949768066,0.9655148983001709,0.017562707886099815,0.986121416091919,0.9799908995628357
29,0.976902186870575,9.041768074035645,0.9548882246017456,0.023076854646205902,0.000100000005,0.9782321453094482,0.9787549376487732,0.9827778339385986,8.02629566192627,0.9661590456962585,0.017239965498447418,0.9834127426147461,0.9830271005630493
30,0.9766542911529541,9.090599060058594,0.9544159173965454,0.023337630555033684,0.000100000005,0.9778915047645569,0.9785227179527283,0.9824816584587097,8.241480827331543,0.9655835628509521,0.01751597598195076,0.986334502696991,0.9797648787498474
31,0.976879358291626,8.955323219299316,0.9548429250717163,0.023114047944545746,0.000100000005,0.9779082536697388,0.9789032340049744,0.9827149510383606,8.145978927612305,0.9660289287567139,0.017240513116121292,0.9844492673873901,0.9817336797714233
32,0.9766582250595093,9.060808181762695,0.9544281959533691,0.023291774094104767,1.0000001e-05,0.9781962037086487,0.9785534739494324,0.9829872250556946,8.119012832641602,0.966558575630188,0.016998952254652977,0.9841658473014832,0.9823327660560608
33,0.9768805503845215,8.91883659362793,0.9548446536064148,0.023080497980117798,1.0000001e-05,0.9780879020690918,0.9789785146713257,0.982999324798584,8.133831977844238,0.966581404209137,0.0170456413179636,0.984222412109375,0.9823436141014099
34,0.9767217636108398,8.877972602844238,0.9545446038246155,0.023271121084690094,1.0000001e-05,0.9778745174407959,0.9787562489509583,0.9827765822410583,8.094536781311035,0.9661548137664795,0.017218975350260735,0.9847531914710999,0.9817391037940979
35,0.9762560725212097,9.182881355285645,0.9536641836166382,0.023725278675556183,1.0000001e-05,0.9781222939491272,0.977660596370697,0.9829103350639343,8.27944564819336,0.9664120078086853,0.017106804996728897,0.9839624762535095,0.9825423955917358
36,0.9769598245620728,9.079216003417969,0.9549925327301025,0.023038534447550774,1.0000001e-05,0.9779132604598999,0.9789624810218811,0.9829908013343811,8.093039512634277,0.9665698409080505,0.017040591686964035,0.9841887950897217,0.982425332069397
37,0.9767398238182068,9.108402252197266,0.9545779228210449,0.023207426071166992,1.0000001e-05,0.9779787063598633,0.978484570980072,0.9828864932060242,8.016335487365723,0.966367781162262,0.017091555520892143,0.9838991165161133,0.9827711582183838
38,0.977243185043335,9.057331085205078,0.9555373191833496,0.022741414606571198,1.0000001e-06,0.9777693748474121,0.9794917106628418,0.9830148220062256,8.11540412902832,0.9666174054145813,0.016987884417176247,0.9839574694633484,0.9827303290367126
39,0.9768627285957336,9.000068664550781,0.9548088312149048,0.023111559450626373,1.0000001e-06,0.9778305888175964,0.9788662791252136,0.9828410744667053,8.234393119812012,0.9662781357765198,0.017179924994707108,0.9840307831764221,0.9826159477233887
40,0.9769842028617859,8.861351013183594,0.9550444483757019,0.022972790524363518,1.0000001e-06,0.978051483631134,0.9788137674331665,0.983217179775238,7.934877395629883,0.9670001268386841,0.016802454367280006,0.9840595126152039,0.9825696349143982
41,0.976841926574707,8.929662704467773,0.9547707438468933,0.02317154034972191,1.0000001e-06,0.9779658913612366,0.9790049195289612,0.9829342365264893,8.1497802734375,0.9664567112922668,0.017094260081648827,0.9840570092201233,0.9825778007507324
42,0.9768909215927124,9.053094863891602,0.9548717737197876,0.02309373952448368,1.0000001e-06,0.977912187576294,0.9788244962692261,0.9828491806983948,8.038103103637695,0.9663000106811523,0.017153112217783928,0.9840754270553589,0.9825560450553894
43,0.9766998291015625,9.070281028747559,0.954505443572998,0.023302270099520683,1.0000001e-06,0.9781516790390015,0.9785510897636414,0.982897937297821,7.871289253234863,0.9663960933685303,0.017111266031861305,0.9840571880340576,0.9825887084007263
44,0.9772725701332092,9.039300918579102,0.9555884599685669,0.022730423137545586,1.0000001e-06,0.9778886437416077,0.9789006114006042,0.9830433130264282,7.952091693878174,0.9666710495948792,0.016884226351976395,0.9840728044509888,0.9825587272644043
45,0.9771320819854736,8.955334663391113,0.9553267955780029,0.022833170369267464,1.0000001e-06,0.9781691431999207,0.979216992855072,0.9829391241073608,8.018261909484863,0.9664693474769592,0.016971198841929436,0.9841839671134949,0.9824607372283936
46,0.9770123958587646,8.89011287689209,0.9550939202308655,0.02299804985523224,1.0000001e-07,0.9781157970428467,0.9787526726722717,0.9830091595649719,7.99729061126709,0.9665993452072144,0.016968822106719017,0.9841839075088501,0.9824552536010742
47,0.9768038392066956,8.959145545959473,0.9547038078308105,0.023171883076429367,1.0000001e-07,0.9783132076263428,0.9786773920059204,0.9830408096313477,8.082754135131836,0.9666630029678345,0.01695111207664013,0.9841865301132202,0.9824525713920593
48,0.9771000742912292,9.015233993530273,0.9552631974220276,0.022857090458273888,1.0000001e-07,0.9786561131477356,0.9785008430480957,0.9827436804771423,8.177997589111328,0.9660943746566772,0.017198041081428528,0.9841706156730652,0.9824661612510681
49,0.9766562581062317,8.959665298461914,0.954422652721405,0.023330090567469597,1.0000001e-07,0.9781291484832764,0.9787777662277222,0.9830717444419861,8.115499496459961,0.9667198061943054,0.01696155220270157,0.9841892719268799,0.9824579954147339
50,0.9767584800720215,9.049247741699219,0.9546074867248535,0.02320648543536663,1.0000001e-07,0.9781396985054016,0.9783363342285156,0.9830631613731384,8.088504791259766,0.966704785823822,0.01697101816534996,0.9841787815093994,0.9824716448783875
51,0.9767943024635315,9.024858474731445,0.954692542552948,0.02315894141793251,1e-07,0.9780882000923157,0.978900134563446,0.9830586910247803,7.942408084869385,0.9666990637779236,0.016976280137896538,0.984175980091095,0.9824661612510681
52,0.9769649505615234,8.933638572692871,0.9550079703330994,0.023002298548817635,1e-07,0.9783384203910828,0.978564977645874,0.9829981327056885,8.032575607299805,0.9665824174880981,0.016988957300782204,0.9841763377189636,0.9824879765510559
53,0.9769381880760193,8.883329391479492,0.9549571871757507,0.023025965318083763,1e-07,0.9785821437835693,0.9785693883895874,0.9831722974777222,7.992909908294678,0.9669159650802612,0.016868149861693382,0.9841656684875488,0.9824906587600708
54,0.9769909977912903,8.990623474121094,0.9550650715827942,0.022929806262254715,1e-07,0.9782487750053406,0.9789915680885315,0.9831199645996094,8.08558464050293,0.9668124914169312,0.01689540594816208,0.9841734170913696,0.9824716448783875
55,0.9770190715789795,8.862810134887695,0.9551058411598206,0.022938231006264687,1e-07,0.9783753156661987,0.9785512685775757,0.9829264879226685,8.041728019714355,0.9664388298988342,0.017092572525143623,0.9841734170913696,0.9824743270874023
