epoch,dice_coef,hausdorff,iou,loss,lr,precision_1,recall_1,val_dice_coef,val_hausdorff,val_iou,val_loss,val_precision_1,val_recall_1
0,0.47701001167297363,47.03892135620117,0.3479672968387604,0.5231752991676331,0.001,0.36575746536254883,0.8912939429283142,0.6123471260070801,30.79708480834961,0.44971224665641785,0.38821738958358765,0.7346364259719849,0.5261503458023071
1,0.7918683290481567,24.87255096435547,0.6751478314399719,0.20801065862178802,0.001,0.775353193283081,0.8806731104850769,0.8124698400497437,23.331073760986328,0.6946616172790527,0.188600555062294,0.861020565032959,0.7873901724815369
2,0.915959358215332,16.553348541259766,0.854914128780365,0.08407139033079147,0.001,0.9095144867897034,0.9321253895759583,0.9611939191818237,10.776373863220215,0.9277802109718323,0.0389677993953228,0.9651236534118652,0.95759117603302
3,0.9583554863929749,11.117069244384766,0.9225005507469177,0.04162539914250374,0.001,0.9590187668800354,0.9642466306686401,0.9358305335044861,15.491674423217773,0.8833771347999573,0.06432417035102844,0.9427686929702759,0.9249880313873291
4,0.9615518450737,10.601734161376953,0.927574634552002,0.03845401853322983,0.001,0.9621423482894897,0.9634689688682556,0.9772013425827026,8.099595069885254,0.9555035829544067,0.02250257320702076,0.9777241349220276,0.9801650643348694
5,0.9701099395751953,9.329764366149902,0.9424599409103394,0.029877638444304466,0.001,0.970906674861908,0.9714821577072144,0.9787874817848206,8.004817008972168,0.9585061073303223,0.021223515272140503,0.9764852523803711,0.982820451259613
6,0.9726554155349731,8.750615119934082,0.9469370245933533,0.027342265471816063,0.001,0.9742597937583923,0.975868821144104,0.9748907089233398,8.985160827636719,0.9513297080993652,0.025213461369276047,0.9714544415473938,0.979211688041687
7,0.9654221534729004,9.480788230895996,0.934558629989624,0.03457850217819214,0.001,0.9713097214698792,0.9717299342155457,0.9486987590789795,13.606507301330566,0.9067424535751343,0.051573220640420914,0.9118927717208862,0.9848807454109192
8,0.9684694409370422,9.852337837219238,0.9393539428710938,0.03153347223997116,0.001,0.966726541519165,0.9730479121208191,0.9777279496192932,8.202524185180664,0.9565801620483398,0.021680211648344994,0.9840636849403381,0.9740219712257385
9,0.9726058840751648,8.731797218322754,0.946924090385437,0.027344390749931335,0.001,0.9746327996253967,0.9764168858528137,0.9735947251319885,9.540328979492188,0.9487534165382385,0.026474034413695335,0.9785565733909607,0.9691851139068604
10,0.9717540740966797,9.146100997924805,0.9453855752944946,0.028237665072083473,0.001,0.9737399816513062,0.9737818837165833,0.9784111976623535,8.132674217224121,0.957792341709137,0.021593624725937843,0.9753847122192383,0.9838142395019531
11,0.9740724563598633,8.68582534790039,0.9495760798454285,0.025925561785697937,0.000100000005,0.9734102487564087,0.978320300579071,0.9801381230354309,7.72409725189209,0.9611018896102905,0.01993677206337452,0.9814795255661011,0.9806363582611084
12,0.9745753407478333,8.563312530517578,0.9505122900009155,0.02541785128414631,0.000100000005,0.9750099182128906,0.9781048893928528,0.9806355834007263,7.607430458068848,0.9620535373687744,0.019295653328299522,0.9807313680648804,0.9818670749664307
13,0.9753395915031433,8.39150333404541,0.9519352316856384,0.024666085839271545,0.000100000005,0.9761683344841003,0.9785657525062561,0.9805986285209656,7.5173516273498535,0.9619892835617065,0.019415492191910744,0.980767011642456,0.9822118282318115
14,0.9748716950416565,8.383861541748047,0.9511417150497437,0.025127854198217392,0.000100000005,0.9757222533226013,0.9786245822906494,0.9805943965911865,7.6785101890563965,0.9619635939598083,0.019416533410549164,0.9826508164405823,0.9799064993858337
15,0.974919855594635,8.495674133300781,0.9511843323707581,0.025083286687731743,0.000100000005,0.9752933979034424,0.977859616279602,0.9809767007827759,7.64171838760376,0.9627073407173157,0.019038144499063492,0.9813941121101379,0.9817297458648682
16,0.9751337170600891,8.381733894348145,0.9516152739524841,0.024863557890057564,0.000100000005,0.9761577248573303,0.9784685969352722,0.9809244871139526,7.648488521575928,0.9626073837280273,0.01904526725411415,0.9821100234985352,0.9811049699783325
17,0.9754817485809326,8.263324737548828,0.9522445797920227,0.02452072501182556,0.000100000005,0.9765085577964783,0.9785475730895996,0.9810581803321838,7.543970584869385,0.9628573656082153,0.018979821354150772,0.98243647813797,0.9806901812553406
18,0.9757684469223022,8.289713859558105,0.9527592062950134,0.024225909262895584,0.000100000005,0.9769965410232544,0.9784883856773376,0.9805604815483093,7.712913513183594,0.9619078636169434,0.019351931288838387,0.9835785627365112,0.979303240776062
19,0.9757785201072693,8.204288482666016,0.9527809023857117,0.024221740663051605,0.000100000005,0.9774677157402039,0.9784954786300659,0.9809792637825012,7.647960662841797,0.9627049565315247,0.019096659496426582,0.9856818318367004,0.977240264415741
20,0.9756949543952942,8.221799850463867,0.9526169896125793,0.02429337427020073,0.000100000005,0.9772913455963135,0.9782782196998596,0.9808766841888428,7.579160690307617,0.9625273942947388,0.019157761707901955,0.9826701879501343,0.9811722636222839
21,0.9760476350784302,8.139724731445312,0.9532736539840698,0.023955052718520164,1.0000001e-05,0.9772652387619019,0.9785632491111755,0.9807995557785034,7.604854106903076,0.9623681902885437,0.019164208322763443,0.9837213754653931,0.9798983931541443
22,0.9758312106132507,8.368687629699707,0.9529083967208862,0.024172015488147736,1.0000001e-05,0.9774218201637268,0.9780258536338806,0.9813658595085144,7.517277240753174,0.9634576439857483,0.01863657310605049,0.9825364351272583,0.9814038872718811
23,0.9759801626205444,8.230650901794434,0.9531629681587219,0.02402094192802906,1.0000001e-05,0.977001428604126,0.9786746501922607,0.9811736941337585,7.464371204376221,0.9630804061889648,0.018803467974066734,0.9823195338249207,0.9817189574241638
