epoch,dice_coef,hausdorff,iou,loss,lr,precision,val_dice_coef,val_hausdorff,val_iou,val_loss,val_precision
0,0.7829925417900085,17.952354431152344,0.6873158812522888,0.21700739860534668,0.001,0.6769144535064697,0.0025321566499769688,36.07304382324219,0.0012732490431517363,0.9974623918533325,0.38729017972946167
1,0.9627076387405396,8.267122268676758,0.9298868775367737,0.03729235380887985,0.001,0.9717727303504944,0.2800886929035187,32.04416275024414,0.17465603351593018,0.7198767066001892,0.9951674342155457
2,0.9629557728767395,8.25037956237793,0.9306024312973022,0.03704453259706497,0.001,0.9725185632705688,0.000139391326229088,36.345916748046875,6.971412221901119e-05,0.999860405921936,0.0
3,0.9759925603866577,7.132782936096191,0.9532983303070068,0.024007631465792656,0.001,0.9784419536590576,0.8390218019485474,19.736928939819336,0.7480672597885132,0.16134048998355865,0.7401777505874634
4,0.9756277799606323,7.162918567657471,0.9527038335800171,0.02437242865562439,0.001,0.9786085486412048,0.7977296710014343,19.304243087768555,0.6850438117980957,0.2000696063041687,0.9913662075996399
5,0.974521815776825,7.110975742340088,0.9517437815666199,0.025478344410657883,0.001,0.977691113948822,0.056252699345350266,47.45827102661133,0.029235854744911194,0.9436277151107788,0.038456402719020844
6,0.9620060324668884,8.399658203125,0.930448055267334,0.037994448095560074,0.001,0.9709579348564148,0.21783038973808289,33.54078674316406,0.1282525509595871,0.7830395698547363,0.9887480139732361
7,0.9766623973846436,7.163265705108643,0.9546629190444946,0.023337576538324356,0.001,0.9783064723014832,0.8818851709365845,15.801812171936035,0.8174642324447632,0.11839175969362259,0.7710093259811401
8,0.9793403148651123,6.775546073913574,0.9595988392829895,0.02065931260585785,0.001,0.9805436730384827,0.787990927696228,24.04047393798828,0.6905293464660645,0.21189671754837036,0.5888192653656006
9,0.9789268970489502,6.857214450836182,0.958849310874939,0.021072709932923317,0.001,0.9802930355072021,0.8470273613929749,18.649036407470703,0.7677738070487976,0.1533130705356598,0.7091457843780518
10,0.9711381196975708,7.409135818481445,0.9461427927017212,0.02886275388300419,0.001,0.9779290556907654,0.7255403995513916,23.817846298217773,0.5935322642326355,0.2730672061443329,0.9763674736022949
11,0.9784855246543884,6.89702033996582,0.9580740928649902,0.021514901891350746,0.001,0.980461597442627,0.7860451936721802,23.427907943725586,0.6816192865371704,0.21380771696567535,0.6112490296363831
12,0.9801042079925537,6.681435585021973,0.9610663652420044,0.019896453246474266,0.001,0.981353223323822,0.8230246901512146,21.436969757080078,0.7367521524429321,0.17742997407913208,0.6540209650993347
13,0.9804511070251465,6.628149509429932,0.9617372751235962,0.019548572599887848,0.000100000005,0.9826759696006775,0.890820324420929,15.844837188720703,0.8240801692008972,0.10940238833427429,0.8030957579612732
14,0.98121178150177,6.499015808105469,0.9631826877593994,0.018788225948810577,0.000100000005,0.9824848771095276,0.9166813492774963,13.365315437316895,0.8600947856903076,0.08347656577825546,0.8707828521728516
15,0.9811773300170898,6.4715752601623535,0.9631207585334778,0.018822748214006424,0.000100000005,0.9824721813201904,0.9493711590766907,9.889110565185547,0.912087619304657,0.0507127121090889,0.9528164267539978
16,0.9813926219940186,6.527315616607666,0.9635334610939026,0.018607085570693016,0.000100000005,0.982738733291626,0.8725380897521973,17.1024112701416,0.8004372715950012,0.1277793049812317,0.7701385021209717
17,0.9815453290939331,6.421879768371582,0.9638250470161438,0.01845487952232361,0.000100000005,0.9827423095703125,0.9177241325378418,13.353265762329102,0.8635022044181824,0.07973717898130417,0.8797613978385925
18,0.981401801109314,6.438760280609131,0.9635539650917053,0.01859833113849163,0.000100000005,0.9832406640052795,0.9268113374710083,12.419792175292969,0.8756789565086365,0.07329274713993073,0.8899795413017273
19,0.981637716293335,6.431163787841797,0.9640024304389954,0.0183620136231184,0.000100000005,0.9832065105438232,0.9020074009895325,14.728785514831543,0.8401646018028259,0.09713209420442581,0.8366072773933411
20,0.9815332293510437,6.433045864105225,0.9638059735298157,0.018466945737600327,0.000100000005,0.983171820640564,0.9283890724182129,12.734543800354004,0.8770251274108887,0.07052060961723328,0.8957545161247253
21,0.9818710088729858,6.366212368011475,0.9644559621810913,0.018128668889403343,1.0000001e-05,0.9830613732337952,0.9097089171409607,14.100863456726074,0.8512143492698669,0.08906499296426773,0.8534221649169922
22,0.9820314645767212,6.3261823654174805,0.9647606611251831,0.01796814799308777,1.0000001e-05,0.9835271239280701,0.9130935072898865,13.991138458251953,0.8550077676773071,0.08709252625703812,0.8550251126289368
23,0.9820481538772583,6.333670616149902,0.9647986888885498,0.01795186474919319,1.0000001e-05,0.98370361328125,0.9303060173988342,12.5029878616333,0.8799899816513062,0.06978804618120193,0.8874903321266174
24,0.9819925427436829,6.3116302490234375,0.964691162109375,0.018007740378379822,1.0000001e-05,0.9837811589241028,0.920727550983429,12.879844665527344,0.8662770986557007,0.07946271449327469,0.8777187466621399
25,0.982160210609436,6.3354387283325195,0.9650104641914368,0.017839867621660233,1.0000001e-05,0.9835519194602966,0.9206807017326355,13.059117317199707,0.8670803308486938,0.07946674525737762,0.8805856704711914
26,0.9820650219917297,6.370487213134766,0.9648292064666748,0.01793472096323967,1.0000001e-06,0.9831733107566833,0.9171773195266724,13.89304256439209,0.8604856133460999,0.08298860490322113,0.8618314862251282
27,0.9821799993515015,6.291915416717529,0.9650377035140991,0.01782103255391121,1.0000001e-06,0.9833337068557739,0.9189452528953552,13.10270881652832,0.8647736310958862,0.08117089420557022,0.8647089004516602
