epoch,dice_coef,hausdorff,iou,loss,lr,precision,recall,val_dice_coef,val_hausdorff,val_iou,val_loss,val_precision,val_recall
0,0.11329920589923859,76.7667007446289,0.06107581779360771,0.8868339657783508,0.001,0.2700752913951874,0.9637055397033691,0.4189130663871765,37.776912689208984,0.26738786697387695,0.5811126232147217,0.4569563865661621,0.8821749687194824
1,0.5384400486946106,36.9031982421875,0.3821309804916382,0.4612939655780792,0.001,0.4990794360637665,0.7868597507476807,0.6582474708557129,29.936805725097656,0.4937012493610382,0.3415941894054413,0.6812799572944641,0.6682648062705994
2,0.701510488986969,32.34324645996094,0.5567383170127869,0.2970736622810364,0.001,0.6756765842437744,0.8349320292472839,0.6493397355079651,30.917280197143555,0.48435595631599426,0.3496977984905243,0.8048452138900757,0.5555561780929565
3,0.7559441924095154,30.232173919677734,0.623224675655365,0.24395529925823212,0.001,0.7543322443962097,0.8480609655380249,0.6846842169761658,31.879961013793945,0.5248170495033264,0.3149573802947998,0.8841234445571899,0.5536209344863892
4,0.8068902492523193,27.20282554626465,0.6874940991401672,0.19314461946487427,0.001,0.8125823140144348,0.8639408946037292,0.8522919416427612,25.45143699645996,0.7468805313110352,0.14818845689296722,0.9117072224617004,0.8021963238716125
5,0.86517333984375,23.173994064331055,0.7705268859863281,0.13500019907951355,0.001,0.8824374079704285,0.8972476124763489,0.8919519782066345,23.108436584472656,0.8070524334907532,0.10831094533205032,0.9339931011199951,0.8572142720222473
6,0.9343299865722656,16.014955520629883,0.8792418837547302,0.06552401930093765,0.001,0.9444793462753296,0.9464954137802124,0.9173887372016907,20.240602493286133,0.8486880660057068,0.08264434337615967,0.9794716835021973,0.8584036827087402
7,0.9548599720001221,13.062764167785645,0.9146660566329956,0.04511018842458725,0.001,0.9600281119346619,0.9608964920043945,0.9736617803573608,9.231034278869629,0.9487670063972473,0.026105279102921486,0.976292073726654,0.9764575958251953
8,0.9605679512023926,12.095956802368164,0.924774169921875,0.039414431899785995,0.001,0.9633086323738098,0.9634935855865479,0.9741603136062622,9.522085189819336,0.9497328996658325,0.025722511112689972,0.9745562076568604,0.9771525859832764
9,0.9680421352386475,10.474714279174805,0.9382818341255188,0.03189194202423096,0.001,0.9696036577224731,0.9729004502296448,0.9770811200141907,8.905652046203613,0.9552367925643921,0.022829029709100723,0.9739216566085815,0.9828255772590637
10,0.9702841639518738,9.87984848022461,0.9424182772636414,0.029695089906454086,0.001,0.9721477627754211,0.9744880795478821,0.9786491394042969,8.488470077514648,0.9582120180130005,0.021341020241379738,0.9744085669517517,0.9850292801856995
11,0.969819962978363,10.068017959594727,0.9415931701660156,0.030177811160683632,0.001,0.9700899720191956,0.9747909307479858,0.977012038230896,8.996529579162598,0.9550909996032715,0.022975066676735878,0.9888330101966858,0.9669083952903748
12,0.9694916009902954,10.455958366394043,0.9410380125045776,0.030487127602100372,0.001,0.9711800217628479,0.9719725251197815,0.9787816405296326,8.797711372375488,0.9584649801254272,0.021165750920772552,0.984635055065155,0.9744008183479309
13,0.9706975221633911,10.149120330810547,0.9432045817375183,0.02928282506763935,0.001,0.9720632433891296,0.9739806652069092,0.9782392978668213,8.899147987365723,0.9574607610702515,0.02176349237561226,0.9789479374885559,0.9797998070716858
14,0.9700154662132263,10.074284553527832,0.9420403838157654,0.029922151938080788,0.001,0.9728249311447144,0.9745234847068787,0.9709616899490356,10.298724174499512,0.9436674118041992,0.02894178219139576,0.9835551381111145,0.9616280794143677
15,0.9683265686035156,10.408048629760742,0.9390131831169128,0.03165608271956444,0.001,0.9703791737556458,0.9737312197685242,0.966170072555542,12.299955368041992,0.9355803728103638,0.03383581340312958,0.9757453799247742,0.9569806456565857
16,0.971538782119751,9.9808931350708,0.9447503685951233,0.02846386842429638,0.001,0.972022294998169,0.9743137955665588,0.9774389266967773,9.257734298706055,0.9559097290039062,0.022472521290183067,0.9856671094894409,0.9708552360534668
17,0.9738403558731079,9.473639488220215,0.9490816593170166,0.02610575407743454,0.001,0.9751273989677429,0.9769702553749084,0.9801555871963501,8.493486404418945,0.9611097574234009,0.019855879247188568,0.9786565899848938,0.9825882911682129
18,0.9733030796051025,9.690816879272461,0.9480741620063782,0.02667088992893696,0.001,0.9730161428451538,0.9766207933425903,0.9810373783111572,8.414319038391113,0.9628022313117981,0.018975090235471725,0.980337917804718,0.9823763966560364
19,0.9742748737335205,9.235479354858398,0.9499199986457825,0.025746650993824005,0.001,0.9748338460922241,0.9779390692710876,0.9795397520065308,8.718672752380371,0.9599296450614929,0.0204970333725214,0.9758045673370361,0.9834217429161072
20,0.9736883640289307,9.467475891113281,0.9488223791122437,0.026304516941308975,0.001,0.9741067290306091,0.9769999384880066,0.9818214178085327,8.167527198791504,0.9643094539642334,0.018218286335468292,0.978157103061676,0.9864503145217896
21,0.9747368097305298,9.252069473266602,0.950792133808136,0.025203045457601547,0.001,0.9757207036018372,0.977859377861023,0.9810431003570557,8.566739082336426,0.962813138961792,0.018963858485221863,0.9832215905189514,0.9796048402786255
22,0.974721372127533,9.269824981689453,0.950751006603241,0.02527977153658867,0.001,0.9757238626480103,0.9778552055358887,0.9811919331550598,8.478080749511719,0.963100254535675,0.01883331872522831,0.9867598414421082,0.9769802689552307
23,0.9646762609481812,10.80530834197998,0.9327709674835205,0.03525460138916969,0.001,0.9700783491134644,0.9734362959861755,0.9525672793388367,13.794002532958984,0.9111357927322388,0.04757668077945709,0.9476787447929382,0.9632102251052856
