epoch,dice_coef,hausdorff,iou,loss,lr,precision_2,recall_2,val_dice_coef,val_hausdorff,val_iou,val_loss,val_precision_2,val_recall_2
0,0.0969030037522316,82.89786529541016,0.05123172700405121,0.9030784964561462,0.001,0.2824285924434662,0.9864703416824341,0.2666361331939697,38.93342590332031,0.15533146262168884,0.7337512969970703,0.5030511021614075,0.9438164830207825
1,0.6256424188613892,32.0882568359375,0.4780539870262146,0.37415289878845215,0.001,0.6724269986152649,0.8823625445365906,0.4348384439945221,38.73255920410156,0.28085213899612427,0.5658016204833984,0.8333233594894409,0.2949925661087036
2,0.8870007395744324,21.898231506347656,0.805431067943573,0.11322302371263504,0.001,0.8890613317489624,0.9056899547576904,0.9639809727668762,11.818785667419434,0.9306344985961914,0.03606339916586876,0.9827594757080078,0.9568362236022949
3,0.9448617100715637,14.524760246276855,0.8996344804763794,0.05517458915710449,0.001,0.9572132229804993,0.9551152586936951,0.9547096490859985,15.035840034484863,0.9139527082443237,0.0451868511736393,0.956376850605011,0.9577856659889221
4,0.9589138031005859,13.11585807800293,0.9218849539756775,0.04108311980962753,0.001,0.9628620743751526,0.9655044078826904,0.9600976705551147,13.525961875915527,0.9243695735931396,0.04003174975514412,0.9656200408935547,0.9568045139312744
5,0.9663568139076233,11.508599281311035,0.935250461101532,0.03363688290119171,0.001,0.9672974348068237,0.9706576466560364,0.9766819477081299,9.697528839111328,0.9545334577560425,0.023378370329737663,0.9777765274047852,0.9791625738143921
6,0.9711448550224304,10.471385955810547,0.9440692663192749,0.028857756406068802,0.001,0.9703874588012695,0.9760785698890686,0.9787091016769409,9.055307388305664,0.9583271741867065,0.021326666697859764,0.9840414524078369,0.9756901264190674
7,0.9732601046562195,9.581982612609863,0.9479861259460449,0.026724889874458313,0.001,0.974987804889679,0.9768279194831848,0.9780604839324951,9.119579315185547,0.9570967555046082,0.021972259506583214,0.9835278391838074,0.9750924110412598
8,0.9720757603645325,9.9943208694458,0.9458172917366028,0.027862971648573875,0.001,0.9736225008964539,0.9756999015808105,0.9800776839256287,8.526132583618164,0.9609507322311401,0.019907673820853233,0.9809173345565796,0.9808499217033386
9,0.9735838770866394,9.615732192993164,0.9486578106880188,0.026404254138469696,0.001,0.9745081067085266,0.9768893718719482,0.9778707027435303,9.747358322143555,0.9567582607269287,0.022111982107162476,0.9800747036933899,0.9768088459968567
10,0.9719099998474121,10.332080841064453,0.945453405380249,0.028106162324547768,0.001,0.9718351364135742,0.97501140832901,0.9788469672203064,8.91744613647461,0.9586054682731628,0.02113703265786171,0.9803425073623657,0.9793080687522888
11,0.9653708934783936,11.61187744140625,0.9341503381729126,0.03464889153838158,0.001,0.9692689776420593,0.9721555113792419,0.9386391639709473,17.778610229492188,0.8848921656608582,0.06133098155260086,0.9795052409172058,0.8986824154853821
12,0.9659439921379089,11.921018600463867,0.9348366856575012,0.03374479338526726,0.001,0.9669709205627441,0.9720529913902283,0.9377282857894897,18.34589385986328,0.884757936000824,0.06181778758764267,0.9341248869895935,0.9475296139717102
13,0.9664031267166138,11.75278091430664,0.935662567615509,0.033606018871068954,0.001,0.9634103775024414,0.9712376594543457,0.9734970927238464,10.732136726379395,0.94905686378479,0.02648068591952324,0.9681379795074463,0.9829550385475159
14,0.9724330902099609,10.313343048095703,0.9464906454086304,0.027570178732275963,0.000100000005,0.9700794816017151,0.9774331450462341,0.9790799617767334,9.356647491455078,0.9590777158737183,0.02090870589017868,0.9834054708480835,0.9759308099746704
15,0.9745075702667236,9.59420394897461,0.9503644108772278,0.025492897257208824,0.000100000005,0.9749860167503357,0.9772791266441345,0.9807246923446655,8.544744491577148,0.9621974229812622,0.01930348575115204,0.979988157749176,0.9825980067253113
16,0.9744148254394531,9.64919662475586,0.9501776099205017,0.025607870891690254,0.000100000005,0.9741861820220947,0.9783754944801331,0.9800577163696289,8.9031982421875,0.9609154462814331,0.01992592215538025,0.9830909967422485,0.978694498538971
17,0.9748398065567017,9.59476375579834,0.9509664177894592,0.025147048756480217,0.000100000005,0.9756287932395935,0.9774504899978638,0.9806727170944214,8.742850303649902,0.9620952010154724,0.019342420622706413,0.9816729426383972,0.9808525443077087
18,0.9748874306678772,9.35814094543457,0.951062023639679,0.025120139122009277,0.000100000005,0.9753304123878479,0.9781975150108337,0.9806126952171326,8.800525665283203,0.9619891047477722,0.019404787570238113,0.9831162095069885,0.9791017770767212
19,0.975256621837616,9.291675567626953,0.9517544507980347,0.02467077039182186,0.000100000005,0.9763747453689575,0.9775946140289307,0.9808269739151001,8.69241714477539,0.9623911380767822,0.019171694293618202,0.9826714992523193,0.9796386361122131
20,0.9745821952819824,9.450801849365234,0.9505807757377625,0.025397267192602158,0.000100000005,0.9751245379447937,0.9772094488143921,0.9806126356124878,8.787945747375488,0.9619854688644409,0.019306091591715813,0.981026828289032,0.9811514019966125
21,0.9750186204910278,9.281440734863281,0.9513769745826721,0.024988261982798576,0.000100000005,0.9754407405853271,0.977984607219696,0.9805192947387695,8.725597381591797,0.9617990851402283,0.019476531073451042,0.9823535084724426,0.9797840714454651
22,0.9752799868583679,9.321033477783203,0.9518154859542847,0.024661481380462646,0.000100000005,0.9761677980422974,0.9778620004653931,0.9805046916007996,8.692633628845215,0.9617798924446106,0.019472185522317886,0.9854477643966675,0.9762296676635742
23,0.976198136806488,9.09213924407959,0.9535467624664307,0.02378525771200657,0.000100000005,0.9768109917640686,0.9785439372062683,0.9805976152420044,8.846845626831055,0.9619523882865906,0.019402828067541122,0.9842220544815063,0.9781311750411987
