epoch,dice_coef,hausdorff,iou,loss,lr,precision,val_dice_coef,val_hausdorff,val_iou,val_loss,val_precision
0,0.49107587337493896,37.58759689331055,0.3392229676246643,0.508924126625061,0.001,0.39164474606513977,0.06747174263000488,90.12110900878906,0.034998275339603424,0.9322397708892822,0.036499280482530594
1,0.6287425756454468,31.5972957611084,0.4715973734855652,0.3712576627731323,0.001,0.6005616784095764,0.4029305875301361,39.81975555419922,0.255799263715744,0.598238468170166,0.31941747665405273
2,0.6941994428634644,27.77022361755371,0.5456908345222473,0.30580058693885803,0.001,0.696173369884491,0.3132835924625397,38.05219268798828,0.1953333169221878,0.690162718296051,0.4076263904571533
3,0.7748296856880188,23.92317008972168,0.6442415714263916,0.22517047822475433,0.001,0.7986580729484558,0.3692043423652649,40.66473388671875,0.23558203876018524,0.6325287222862244,0.28220459818840027
4,0.803391695022583,22.32684326171875,0.6831586956977844,0.19660821557044983,0.001,0.8377519845962524,0.16067305207252502,36.43653106689453,0.09140180051326752,0.843363344669342,0.4021972417831421
5,0.8484068512916565,19.283466339111328,0.7464383244514465,0.1515934020280838,0.001,0.8847393989562988,0.4661645293235779,33.15065002441406,0.31657323241233826,0.5337203145027161,0.5121701955795288
6,0.8735395073890686,18.22639274597168,0.7821900248527527,0.12646082043647766,0.001,0.9044836759567261,0.1862947940826416,37.129703521728516,0.1104193776845932,0.8122401237487793,0.410628080368042
7,0.891879677772522,16.8300724029541,0.8102930784225464,0.1081199124455452,0.001,0.9212173223495483,0.3960358500480652,34.9988899230957,0.2589147090911865,0.60820072889328,0.4547976851463318
8,0.9028323888778687,15.817533493041992,0.8285855650901794,0.09716743975877762,0.001,0.9306226968765259,0.41110625863075256,34.152381896972656,0.26984894275665283,0.5867726802825928,0.49703288078308105
9,0.906138002872467,14.834192276000977,0.836963951587677,0.09386198222637177,0.001,0.9299282431602478,0.4593971371650696,36.108150482177734,0.30987998843193054,0.5394483208656311,0.4348289966583252
10,0.9257525205612183,13.533145904541016,0.8647745251655579,0.07424747198820114,0.001,0.942284882068634,0.5019619464874268,37.897735595703125,0.34797942638397217,0.49897506833076477,0.4216550588607788
11,0.9294196963310242,13.079030990600586,0.8717093467712402,0.07058024406433105,0.001,0.9453096985816956,0.5037907958030701,35.61592483520508,0.35004696249961853,0.49784520268440247,0.47035595774650574
12,0.9311414957046509,12.903687477111816,0.8752793669700623,0.06885857880115509,0.001,0.9477986693382263,0.46185266971588135,36.70559310913086,0.3148709535598755,0.5418321490287781,0.40980765223503113
13,0.9345224499702454,12.419977188110352,0.8803401589393616,0.06547772884368896,0.001,0.9511879682540894,0.43177831172943115,34.918128967285156,0.2874740958213806,0.5643780827522278,0.46499601006507874
14,0.9401424527168274,11.951249122619629,0.8907753825187683,0.059857651591300964,0.001,0.9568706750869751,0.4641520380973816,36.9195671081543,0.3160342872142792,0.5350208878517151,0.4359526038169861
15,0.9392596483230591,12.075353622436523,0.8896831274032593,0.06074034795165062,0.001,0.9544995427131653,0.43445897102355957,40.36101531982422,0.28398048877716064,0.5682122111320496,0.3323279917240143
16,0.9354191422462463,12.482367515563965,0.8815907835960388,0.06458105891942978,0.001,0.950922966003418,0.46589991450309753,39.58378219604492,0.31072142720222473,0.531963050365448,0.4010411500930786
17,0.9466926455497742,11.38308048248291,0.9014586210250854,0.053307581692934036,0.000100000005,0.9599709510803223,0.4819071292877197,35.78923034667969,0.33170968294143677,0.5200049877166748,0.4825867712497711
18,0.957309901714325,10.125327110290527,0.9201167821884155,0.04268995672464371,0.000100000005,0.9690414667129517,0.4938279688358307,36.33424758911133,0.3393656611442566,0.5085194110870361,0.47290468215942383
19,0.9558231234550476,10.011714935302734,0.9185056686401367,0.04417703300714493,0.000100000005,0.9708187580108643,0.48523205518722534,35.10538101196289,0.3346432149410248,0.5186058282852173,0.4945489764213562
20,0.9588984847068787,9.634232521057129,0.923544704914093,0.041101645678281784,0.000100000005,0.9717674851417542,0.4898557662963867,35.32678985595703,0.33714890480041504,0.5129068493843079,0.4771326184272766
21,0.9582227468490601,9.522034645080566,0.9237303733825684,0.04177709296345711,0.000100000005,0.9723154902458191,0.4941002428531647,35.87895965576172,0.3412175476551056,0.5059113502502441,0.4698832035064697
22,0.9561380743980408,9.446197509765625,0.9215613603591919,0.043861743062734604,1.0000001e-05,0.9705098867416382,0.48658761382102966,36.72777557373047,0.3324548304080963,0.5107490420341492,0.47934094071388245
23,0.9615347981452942,9.464255332946777,0.9280307292938232,0.038465145975351334,1.0000001e-05,0.9745872616767883,0.4961921274662018,35.82149124145508,0.3431365191936493,0.5062770843505859,0.47745442390441895
24,0.9631628394126892,9.274273872375488,0.9310916662216187,0.03683719411492348,1.0000001e-05,0.9749850630760193,0.5027165412902832,35.47413635253906,0.3486408591270447,0.5007085800170898,0.4756234884262085
25,0.9613643288612366,9.140829086303711,0.9294304251670837,0.03863588348031044,1.0000001e-05,0.9745094180107117,0.48642581701278687,35.86797332763672,0.33410805463790894,0.5095626711845398,0.4790861904621124
26,0.9625566005706787,9.163098335266113,0.9305315017700195,0.0374438613653183,1.0000001e-05,0.9751129746437073,0.5005277991294861,35.08653259277344,0.34882688522338867,0.5008230209350586,0.4763905704021454
27,0.9610056281089783,9.25358772277832,0.928544282913208,0.038994621485471725,1.0000001e-06,0.9725061655044556,0.4956502914428711,35.947025299072266,0.33958619832992554,0.5066139698028564,0.47814834117889404
