epoch,dice_coef,iou,loss,lr,precision,recall,val_dice_coef,val_iou,val_loss,val_precision,val_recall
0,0.7536743879318237,0.6361782550811768,0.2463258057832718,1e-04,0.8433284163475037,0.9651055335998535,0.9122163653373718,0.8394737839698792,0.08778366446495056,0.9806679487228394,0.9592681527137756
1,0.9446434378623962,0.8964517116546631,0.05535615235567093,1e-04,0.975441038608551,0.9727680087089539,0.9581019878387451,0.9199773073196411,0.04189758747816086,0.9833363890647888,0.9696500897407532
2,0.968138575553894,0.938606321811676,0.03186165168881416,1e-04,0.9788459539413452,0.9770937561988831,0.9624915719032288,0.9286148548126221,0.03750866279006004,0.951918363571167,0.9843930602073669
3,0.9755449891090393,0.9524120688438416,0.02445536106824875,1e-04,0.9802363514900208,0.979388415813446,0.9734106659889221,0.9485530257225037,0.02658882737159729,0.9799129366874695,0.97520911693573
4,0.976187527179718,0.9538163542747498,0.02381274104118347,1e-04,0.979340672492981,0.9781087636947632,0.9753868579864502,0.9522833228111267,0.024613751098513603,0.9725996851921082,0.9831002354621887
5,0.9789376854896545,0.9588953256607056,0.02106265351176262,1e-04,0.980884313583374,0.979973554611206,0.9765515923500061,0.9545403122901917,0.0234487634152174,0.9782262444496155,0.9795433878898621
6,0.9799039363861084,0.9607341885566711,0.020095475018024445,1e-04,0.9816329479217529,0.9800887703895569,0.9751983880996704,0.9519481658935547,0.02480199560523033,0.9720425605773926,0.9818135499954224
7,0.9804176092147827,0.9617471694946289,0.019581692293286324,1e-04,0.981961727142334,0.9804563522338867,0.9738390445709229,0.9493647217750549,0.026161035522818565,0.9709289073944092,0.9795495271682739
8,0.979718029499054,0.9606082439422607,0.02028205804526806,1e-04,0.9809697866439819,0.9799429178237915,0.9748265743255615,0.9514421820640564,0.025173263624310493,0.9845396876335144,0.96879643201828
9,0.981664776802063,0.9641039371490479,0.01833578199148178,1e-04,0.9823083281517029,0.9820899367332458,0.972577691078186,0.9471298456192017,0.027422145009040833,0.9699606895446777,0.9782587885856628
10,0.9819158315658569,0.9645813703536987,0.018083762377500534,1e-04,0.9822583198547363,0.9825592637062073,0.9681386947631836,0.9387173056602478,0.031861137598752975,0.9787327647209167,0.9605960845947266
11,0.9836466312408447,0.967903733253479,0.016353730112314224,1e-05,0.9845558404922485,0.9835501313209534,0.9758629202842712,0.9533039927482605,0.0241373423486948,0.9773568511009216,0.9776772856712341
12,0.9842928051948547,0.9691494107246399,0.015706775709986687,1e-05,0.9847927689552307,0.9845674633979797,0.9758967757225037,0.9533756971359253,0.024103300645947456,0.97691410779953,0.9782113432884216
13,0.984618067741394,0.9697738289833069,0.015382480807602406,1e-05,0.9851375222206116,0.984917938709259,0.9751302003860474,0.9519941806793213,0.02487015537917614,0.9795435667037964,0.9744194149971008
14,0.9848450422286987,0.9702146053314209,0.01515438687056303,1e-05,0.9854421019554138,0.9849749803543091,0.9758780598640442,0.9533767104148865,0.024121761322021484,0.9792373180389404,0.9758895635604858
15,0.9850497841835022,0.9706068634986877,0.014950699172914028,1e-05,0.9855784773826599,0.9852654933929443,0.9759317636489868,0.9534785747528076,0.024068474769592285,0.978514552116394,0.9766421914100647
16,0.9854540228843689,0.9713900089263916,0.014546537771821022,1e-06,0.9859884977340698,0.9857189059257507,0.9758726954460144,0.9533401131629944,0.024126829579472542,0.9772128462791443,0.9777206182479858
17,0.9855217337608337,0.9715221524238586,0.014477437362074852,1e-06,0.9861090779304504,0.9857547879219055,0.9758865833282471,0.9533642530441284,0.024113589897751808,0.9775223731994629,0.9774215817451477
18,0.9855637550354004,0.971600353717804,0.014437122270464897,1e-06,0.9861515164375305,0.9858030080795288,0.9760952591896057,0.9537504315376282,0.023904787376523018,0.977257251739502,0.9780793786048889
19,0.9855942130088806,0.9716607332229614,0.014406182803213596,1e-06,0.9861400127410889,0.9858500361442566,0.9759449362754822,0.9534734487533569,0.0240553617477417,0.9775158166885376,0.9775762557983398
20,0.9856276512145996,0.9717243909835815,0.014372888021171093,1e-06,0.9861631393432617,0.9859294295310974,0.975990891456604,0.9535620212554932,0.024008702486753464,0.977785050868988,0.9773555994033813
21,0.985680341720581,0.9718288779258728,0.014319452457129955,1e-07,0.9862363934516907,0.9859829545021057,0.9759634137153625,0.9535202383995056,0.024036725983023643,0.9782946705818176,0.9768463373184204
