epoch,dice_coef,iou,loss,lr,precision,recall,val_dice_coef,val_iou,val_loss,val_precision,val_recall
0,0.3415166139602661,0.21416287124156952,0.6584834456443787,1e-05,0.46449151635169983,0.9866945147514343,0.4385654628276825,0.2826061546802521,0.5614345669746399,0.8966538310050964,0.9953255653381348
1,0.4966365396976471,0.3350147604942322,0.5033633708953857,1e-05,0.9454034566879272,0.9938506484031677,0.5266990661621094,0.3594350814819336,0.4733009934425354,0.9611946940422058,0.9727533459663391
2,0.5784800052642822,0.41196250915527344,0.4215201735496521,1e-05,0.9597964286804199,0.9927297830581665,0.6018280982971191,0.4328867495059967,0.3981715738773346,0.9135924577713013,0.9952884316444397
3,0.6510049700737,0.48755642771720886,0.3489949107170105,1e-05,0.9660823941230774,0.9906903505325317,0.6744195222854614,0.5110031962394714,0.32558006048202515,0.9650998115539551,0.9806774258613586
4,0.7165957093238831,0.5630524754524231,0.283404678106308,1e-05,0.9728803038597107,0.9906004071235657,0.7343629002571106,0.5826183557510376,0.26563724875450134,0.9478281140327454,0.989702582359314
5,0.7723271250724792,0.6332013607025146,0.22767284512519836,1e-05,0.9763978123664856,0.989766538143158,0.7884366512298584,0.6526020169258118,0.2115636169910431,0.9682347774505615,0.9805908203125
6,0.8185991644859314,0.6961743831634521,0.1814005821943283,1e-05,0.9788764119148254,0.9891314506530762,0.828197717666626,0.7084544897079468,0.17180265486240387,0.9650855660438538,0.9823723435401917
7,0.8563200831413269,0.751258134841919,0.14368051290512085,1e-05,0.9813132286071777,0.9885151386260986,0.8637932538986206,0.761381983757019,0.13620661199092865,0.9698876142501831,0.9803928732872009
8,0.8863016963005066,0.7976304888725281,0.11369815468788147,1e-05,0.9827039837837219,0.9882557988166809,0.8867356777191162,0.7979068160057068,0.1132642924785614,0.9674039483070374,0.9814589023590088
9,0.9100521802902222,0.8362492322921753,0.08994755148887634,1e-05,0.984075665473938,0.9881340861320496,0.9075343608856201,0.8321161866188049,0.09246561676263809,0.9657086730003357,0.9821702837944031
10,0.9285813570022583,0.8675549030303955,0.07141921669244766,1e-05,0.9850882291793823,0.9883357882499695,0.9232185482978821,0.8581017851829529,0.07678098976612091,0.9754013419151306,0.9732936024665833
11,0.9430380463600159,0.8927952647209167,0.05696175619959831,1e-05,0.9859920144081116,0.9884921908378601,0.9315095543861389,0.8738622069358826,0.06849018484354019,0.9618211984634399,0.9806341528892517
12,0.9540854692459106,0.9125871658325195,0.04591421037912369,1e-05,0.9866935610771179,0.9885886311531067,0.9395096302032471,0.888170063495636,0.06049049273133278,0.9571822881698608,0.9824610352516174
13,0.9626591205596924,0.9282650947570801,0.03734113276004791,1e-05,0.9874113202095032,0.9887492060661316,0.9417172074317932,0.8934026956558228,0.05828249827027321,0.9492533802986145,0.9821950197219849
14,0.9690815806388855,0.9401975274085999,0.030918965116143227,1e-05,0.9878429770469666,0.9888450503349304,0.9500276446342468,0.9070560336112976,0.04997260868549347,0.9533535838127136,0.9825393557548523
15,0.9743497967720032,0.9501029253005981,0.025650689378380775,1e-05,0.9885423183441162,0.9892149567604065,0.9507802724838257,0.9091224670410156,0.04921962320804596,0.9467316269874573,0.9833806753158569
16,0.9782124161720276,0.9574448466300964,0.02178771235048771,1e-05,0.9888039827346802,0.9896430373191833,0.9553858041763306,0.9170204997062683,0.04461388289928436,0.9527435898780823,0.9810836315155029
17,0.9810106158256531,0.9627972841262817,0.018989112228155136,1e-05,0.9892410635948181,0.9893754720687866,0.9664074778556824,0.9354332685470581,0.03359239548444748,0.9728853702545166,0.9765123128890991
18,0.9835118055343628,0.9676145911216736,0.016488075256347656,1e-05,0.9895672798156738,0.9900776147842407,0.9620204567909241,0.9285272359848022,0.03797924146056175,0.9595874547958374,0.9793103337287903
19,0.9852502942085266,0.9709761142730713,0.014750055968761444,1e-05,0.9899942874908447,0.9900681972503662,0.9613487720489502,0.9277965426445007,0.03865128010511398,0.9515502452850342,0.9840281009674072
20,0.9866722822189331,0.9737359285354614,0.013327531516551971,1e-05,0.9903102517127991,0.9902881383895874,0.9671468734741211,0.9375971555709839,0.03285256400704384,0.9645832180976868,0.9801763892173767
21,0.9877966046333313,0.9759200215339661,0.012203541584312916,1e-05,0.9906172156333923,0.9905280470848083,0.965375542640686,0.9347937107086182,0.03462456166744232,0.9597806334495544,0.9797351360321045
22,0.9887313842773438,0.9777464270591736,0.01126833539456129,1e-05,0.9909358620643616,0.9908338785171509,0.9649403691291809,0.9342300891876221,0.035059425979852676,0.9586162567138672,0.9805310368537903
23,0.9893103241920471,0.978879988193512,0.010688659735023975,1e-05,0.9908626079559326,0.9911732077598572,0.9622339606285095,0.9296590089797974,0.03776627779006958,0.9489417672157288,0.9839662313461304
24,0.9899449944496155,0.9801180958747864,0.01005557645112276,1e-05,0.9913118481636047,0.991228461265564,0.9675449728965759,0.9388151168823242,0.032455045729875565,0.9603220820426941,0.9817867875099182
25,0.990479588508606,0.9811686873435974,0.00952015072107315,1e-05,0.9916913509368896,0.9914184212684631,0.9669328331947327,0.9378730058670044,0.033067721873521805,0.9595893621444702,0.9809743762016296
26,0.9908515810966492,0.9818946719169617,0.00914796069264412,1e-05,0.991715669631958,0.9916071891784668,0.9695372581481934,0.9420068264007568,0.0304623581469059,0.9679672718048096,0.9774917364120483
27,0.9911419153213501,0.9824637770652771,0.008858379907906055,1e-05,0.9919772744178772,0.9917859435081482,0.961365818977356,0.9288650155067444,0.038634270429611206,0.9478389620780945,0.9822012186050415
28,0.9913963675498962,0.9829623699188232,0.00860372930765152,1e-05,0.9920969605445862,0.9919400215148926,0.9660276770591736,0.935935914516449,0.03397265076637268,0.9553638696670532,0.9818218350410461
29,0.9916460514068604,0.9834533333778381,0.008353926241397858,1e-05,0.9923460483551025,0.9920023679733276,0.9710416197776794,0.9447194337844849,0.02895854413509369,0.9686852097511292,0.9785742163658142
