epoch,dice_coef,iou,loss,lr,precision,recall,val_dice_coef,val_iou,val_loss,val_precision,val_recall
0,0.42569059133529663,0.3006964325904846,0.5751387476921082,1e-04,0.43521255254745483,0.9522375464439392,0.4885886013507843,0.3324016034603119,0.5113930702209473,0.9171068668365479,0.8610249161720276
1,0.6850475668907166,0.5436111688613892,0.3155134618282318,1e-04,0.9305177330970764,0.9637875556945801,0.7211218476295471,0.5740960240364075,0.2789795994758606,0.958867073059082,0.9087857007980347
2,0.8146563768386841,0.7015833854675293,0.1856410801410675,1e-04,0.9564914107322693,0.9664145708084106,0.8484981060028076,0.7410444021224976,0.1515887975692749,0.972502589225769,0.9458258748054504
3,0.8807573914527893,0.793136715888977,0.11942103505134583,1e-04,0.963087260723114,0.9657914042472839,0.8896893858909607,0.8045419454574585,0.11040519922971725,0.9712690114974976,0.9522276520729065
4,0.9172473549842834,0.8504123091697693,0.08286040276288986,1e-04,0.9697245359420776,0.9680155515670776,0.9094341993331909,0.8357122540473938,0.09065450727939606,0.9540954232215881,0.9550628066062927
5,0.937142550945282,0.8836358785629272,0.0629388615489006,1e-04,0.9719488620758057,0.9713199138641357,0.9413672685623169,0.8898997902870178,0.05866714194417,0.9663249850273132,0.9778143763542175
6,0.9477952718734741,0.9021227359771729,0.05226172134280205,1e-04,0.9723701477050781,0.9726675152778625,0.9499977231025696,0.9052100777626038,0.05003567412495613,0.9658764600753784,0.9779196381568909
7,0.9546398520469666,0.9143072366714478,0.04539937525987625,1e-04,0.9733994007110596,0.9724843502044678,0.9524306058883667,0.909726619720459,0.047602955251932144,0.9619800448417664,0.9774242043495178
8,0.953362226486206,0.9121910929679871,0.046708159148693085,1e-04,0.9684581160545349,0.9673788547515869,0.8073068857192993,0.6902703642845154,0.1926770657300949,0.7506566047668457,0.9566658139228821
9,0.9508600831031799,0.9083312749862671,0.049200017005205154,1e-04,0.9678264260292053,0.9661021828651428,0.9417884349822998,0.8903689384460449,0.05823040008544922,0.9489699602127075,0.9757185578346252
10,0.9586803913116455,0.9221076965332031,0.04137852042913437,1e-04,0.9718201756477356,0.9681582450866699,0.9590597152709961,0.9217167496681213,0.04097862169146538,0.9663872122764587,0.9719028472900391
11,0.9609690308570862,0.9261834621429443,0.03905600309371948,1e-04,0.9717737436294556,0.9685102105140686,0.9599491357803345,0.9233474135398865,0.04007451608777046,0.9695057272911072,0.9655985832214355
12,0.9632844924926758,0.9302668571472168,0.03676235303282738,1e-04,0.9710615277290344,0.9713597893714905,0.9499975442886353,0.9055432081222534,0.05004371330142021,0.9734319448471069,0.9462699294090271
