epoch,dice_coef,hausdorff,iou,loss,lr,precision,val_dice_coef,val_hausdorff,val_iou,val_loss,val_precision
0,0.5184248685836792,33.91961669921875,0.382699579000473,0.4815751910209656,0.001,0.3891967236995697,6.467598723247647e-07,31.258609771728516,3.233799930058012e-07,0.9999998807907104,0.0
1,0.6452196836471558,24.55647850036621,0.5147560238838196,0.3547799587249756,0.001,0.6555719971656799,9.157313911600795e-07,31.25860595703125,4.5786654823132267e-07,0.9999996423721313,0.0
2,0.7117242813110352,21.298513412475586,0.591842532157898,0.28827545046806335,0.001,0.73552405834198,1.0360451163649032e-08,31.258604049682617,5.180225581824516e-09,1.0,0.0
3,0.7776911854743958,18.469467163085938,0.6650220155715942,0.22230900824069977,0.001,0.8034130334854126,1.4652283553129308e-10,31.258621215820312,7.326141776564654e-11,1.0,0.0
4,0.8179442286491394,16.7474308013916,0.7154224514961243,0.18205536901950836,0.001,0.8363407850265503,7.865388340633217e-10,31.258617401123047,3.9326941703166085e-10,1.0,0.0
5,0.8460169434547424,15.461647033691406,0.753604531288147,0.15398241579532623,0.001,0.8582683801651001,1.2328468246280977e-09,31.258617401123047,6.164234123140488e-10,1.0,0.0
6,0.8694570660591125,14.220001220703125,0.7882126569747925,0.13054294884204865,0.000100000005,0.8740568161010742,6.067241153928649e-10,31.258615493774414,3.0336205769643243e-10,1.0,0.0
7,0.8801960945129395,13.435669898986816,0.8053595423698425,0.11980384588241577,0.000100000005,0.8869990110397339,3.7896258353598e-10,31.25861167907715,1.894812778902022e-10,1.0,0.0
8,0.8853472471237183,13.05911636352539,0.8136813044548035,0.11465231329202652,0.000100000005,0.8930268883705139,2.837168555647196e-10,31.258604049682617,1.418584277823598e-10,1.0,0.0
9,0.8879385590553284,12.871309280395508,0.8179319500923157,0.11206093430519104,0.000100000005,0.8946736454963684,1.2799368509508469e-10,31.258628845214844,6.399683560864844e-11,1.0,0.0
10,0.8903514742851257,12.699647903442383,0.8223153352737427,0.10964851826429367,0.000100000005,0.8956695199012756,6.909178784653136e-11,31.258617401123047,3.454589392326568e-11,1.0,0.0
11,0.8926769495010376,12.553876876831055,0.8255593776702881,0.10732312500476837,1.0000001e-05,0.8991039991378784,8.162488740470764e-11,31.25861167907715,4.081244370235382e-11,1.0,0.0
12,0.892829179763794,12.493148803710938,0.8258481621742249,0.1071707233786583,1.0000001e-05,0.8996229767799377,8.185191413545567e-11,31.258615493774414,4.0925957067727836e-11,1.0,0.0
13,0.8953874111175537,12.312458038330078,0.8301220536231995,0.10461235046386719,1.0000001e-05,0.9032065868377686,6.568590810163144e-11,31.258634567260742,3.284295405081572e-11,1.0,0.0
14,0.8954808115959167,12.283138275146484,0.8303139805793762,0.10451914370059967,1.0000001e-05,0.903383731842041,7.608898233701922e-11,31.258621215820312,3.804449116850961e-11,1.0,0.0
15,0.8935335874557495,12.36598014831543,0.8277046084403992,0.10646724700927734,1.0000001e-05,0.9032249450683594,7.27623031271385e-11,31.25861167907715,3.638115156356925e-11,1.0,0.0
16,0.8950214385986328,12.311294555664062,0.8296677470207214,0.10497830808162689,1.0000001e-06,0.9033041000366211,7.28995891430273e-11,31.258628845214844,3.644979457151365e-11,1.0,0.0
17,0.8956353068351746,12.290702819824219,0.8306275606155396,0.10436511784791946,1.0000001e-06,0.9030666351318359,6.119582618424602e-11,31.258628845214844,3.059791309212301e-11,1.0,0.0
