epoch,dice_coef,iou,loss,lr,precision,recall,val_dice_coef,val_iou,val_loss,val_precision,val_recall
0,0.10471489280462265,0.055580101907253265,0.06225937604904175,0.01,0.6454957127571106,0.8270913362503052,0.0912424847483635,0.04782329872250557,0.03427800163626671,0.689673900604248,0.5229938626289368
1,0.15913517773151398,0.08674255013465881,0.013763407245278358,0.01,0.9470823407173157,0.8768779039382935,0.03785436972975731,0.019299745559692383,0.030628833919763565,0.0,0.0
2,0.19897322356700897,0.11088929325342178,0.007115967571735382,0.01,0.9641123414039612,0.9089937806129456,0.03946388512849808,0.020137198269367218,0.03156399726867676,0.0,0.0
3,0.22283455729484558,0.1257733702659607,0.005429504439234734,0.01,0.95725417137146,0.9096188545227051,0.12122842669487,0.06456012278795242,0.03992198780179024,0.3296924829483032,0.4306327998638153
4,0.23842057585716248,0.13573680818080902,0.0048667388036847115,0.01,0.9507901668548584,0.9030326008796692,0.12555654346942902,0.06703171133995056,1.9051837921142578,0.0905814915895462,0.9987751841545105
5,0.2607153356075287,0.15047208964824677,0.0037144434172660112,0.01,0.9553039073944092,0.9083886742591858,0.09720300883054733,0.051156651228666306,0.021335652098059654,0.9998921751976013,0.13388057053089142
6,0.29198595881462097,0.17152054607868195,0.0023075512144714594,0.01,0.9675979018211365,0.9486191868782043,0.17937280237674713,0.09859675914049149,0.013933469541370869,0.9981659054756165,0.48366209864616394
7,0.3148726224899292,0.18749776482582092,0.0017029333394020796,0.01,0.9728598594665527,0.9649803042411804,0.3100510537624359,0.18359781801700592,0.002305254340171814,0.9662630558013916,0.9525235295295715
8,0.330627977848053,0.19863633811473846,0.0015724911354482174,0.01,0.9735692739486694,0.9639217853546143,0.3317726254463196,0.1990518718957901,0.008774093352258205,0.8180214762687683,0.9954595565795898
9,0.35027799010276794,0.21307146549224854,0.001270491280592978,0.01,0.9766761660575867,0.9698523879051208,0.341011106967926,0.20570163428783417,0.0017361625796183944,0.9719489216804504,0.9418611526489258
10,0.3617641031742096,0.22129328548908234,0.0013416873989626765,0.01,0.9741864204406738,0.9660869836807251,0.2951190769672394,0.1732238382101059,0.03548780828714371,0.4498978555202484,0.9821661710739136
11,0.3627409040927887,0.22228339314460754,0.0016570865409448743,0.01,0.9642500281333923,0.9538164734840393,0.37355396151542664,0.22985650599002838,0.00562623143196106,0.8865601420402527,0.99003666639328
12,0.3857463300228119,0.23973475396633148,0.0010639161337167025,0.01,0.9769218564033508,0.9718594551086426,0.38871729373931885,0.24142251908779144,0.0016348741482943296,0.9465715885162354,0.9856756329536438
13,0.40036195516586304,0.2510124146938324,0.0009597287862561643,0.01,0.978407621383667,0.9737500548362732,0.27800458669662476,0.16159580647945404,0.2160094529390335,0.2814962565898895,0.999461829662323
14,0.41132593154907227,0.25972917675971985,0.0009163217036984861,0.01,0.9780019521713257,0.974036455154419,0.4089577794075012,0.2572028636932373,0.0015576916048303246,0.9522626399993896,0.9767968654632568
15,0.42359083890914917,0.26951226592063904,0.000844688736833632,0.01,0.9793088436126709,0.9753201603889465,0.4225561022758484,0.26805540919303894,0.0011799911735579371,0.9684960246086121,0.9711140990257263
16,0.43397635221481323,0.27794134616851807,0.000820786808617413,0.01,0.9791869521141052,0.9754907488822937,0.4372973144054413,0.28003713488578796,0.0017261278117075562,0.9399857521057129,0.9896716475486755
17,0.44298887252807617,0.28541097044944763,0.0007823878549970686,0.01,0.9798530340194702,0.9759652614593506,0.4497361481189728,0.290365606546402,0.0012536868453025818,0.9482505917549133,0.984663188457489
18,0.4531092047691345,0.2937803864479065,0.0007629261817783117,0.01,0.9800252318382263,0.9760134816169739,0.4662923812866211,0.30425557494163513,0.0011944967554882169,0.9502668380737305,0.9870076179504395
19,0.4622229337692261,0.30161982774734497,0.000749254715628922,0.01,0.9800089597702026,0.9762969613075256,0.4668673276901245,0.3047514259815216,0.0034820789005607367,0.8921816349029541,0.9934739470481873
20,0.4694947898387909,0.30762866139411926,0.0007389401434920728,0.01,0.9798632264137268,0.9760411381721497,0.4787106215953827,0.314873605966568,0.0012535322457551956,0.9385276436805725,0.9909851551055908
21,0.47605079412460327,0.31320977210998535,0.0006880612345412374,0.0009999999,0.9804542064666748,0.9777824282646179,0.4669249653816223,0.3047335743904114,0.0009131174301728606,0.9660702347755432,0.9794464707374573
22,0.47729402780532837,0.3142879605293274,0.0006721857353113592,0.0009999999,0.9809492230415344,0.9781699180603027,0.4640697240829468,0.3023892045021057,0.0009534125565551221,0.9673663973808289,0.9778463840484619
23,0.4787399172782898,0.31551045179367065,0.000660751829855144,0.0009999999,0.9812941551208496,0.9784181118011475,0.46368148922920227,0.3020128905773163,0.0010025775991380215,0.9653543829917908,0.9777453541755676
24,0.47953000664711,0.316285103559494,0.0006541613256558776,0.0009999999,0.9815419316291809,0.978699803352356,0.46477511525154114,0.30292809009552,0.000969828455708921,0.9685224294662476,0.9767762422561646
25,0.48027512431144714,0.3169916868209839,0.0006531930412165821,0.0009999999,0.981863796710968,0.9785016179084778,0.46800696849823,0.30566903948783875,0.0010403454070910811,0.9600383639335632,0.9822074174880981
26,0.4823097884654999,0.3186822831630707,0.0006478681461885571,0.0009999999,0.9817443490028381,0.9786239266395569,0.4676540195941925,0.30537211894989014,0.0009507365757599473,0.9679632186889648,0.9761184453964233
27,0.4832032322883606,0.3194369971752167,0.0006449568900279701,9.999999e-05,0.9794299006462097,0.9808456301689148,0.46441516280174255,0.302644819021225,0.000985029386356473,0.9653006792068481,0.9786443710327148
