epoch,dice_coef,hausdorff,iou,loss,lr,precision,val_dice_coef,val_hausdorff,val_iou,val_loss,val_precision
0,0.8841695785522461,18.41628646850586,0.8118865489959717,0.1158304437994957,0.001,0.7078779339790344,0.8194748759269714,24.495441436767578,0.705902099609375,0.1813553422689438,0.738048255443573
1,0.955651044845581,10.812335014343262,0.9173389077186584,0.0443490631878376,0.001,0.9651528000831604,0.10487812012434006,38.10910415649414,0.057895418256521225,0.8942505121231079,1.0
2,0.9703369140625,9.25677490234375,0.9426276683807373,0.02966305986046791,0.001,0.9735302329063416,0.9148959517478943,17.134973526000977,0.8491206169128418,0.08560514450073242,0.8821000456809998
3,0.9608727693557739,9.826340675354004,0.9275701642036438,0.03912682831287384,0.001,0.9703109860420227,0.21210630238056183,66.39077758789062,0.11928364634513855,0.7875415086746216,0.11715316027402878
4,0.9612687826156616,10.289369583129883,0.926828145980835,0.038731642067432404,0.001,0.9704168438911438,0.8814059495925903,20.621238708496094,0.7957489490509033,0.11926860362291336,0.8229184150695801
5,0.9721192121505737,8.955791473388672,0.9460349082946777,0.027880912646651268,0.001,0.9738362431526184,0.9197394251823425,14.838197708129883,0.857377290725708,0.08001019805669785,0.9922612309455872
6,0.9738559126853943,8.697442054748535,0.9493407011032104,0.02614390291273594,0.001,0.9760280847549438,0.9620217084884644,10.460663795471191,0.9289340376853943,0.03811081126332283,0.9753375053405762
7,0.9760304093360901,8.31414794921875,0.953298807144165,0.02396964095532894,0.001,0.9770346283912659,0.9429711103439331,12.200776100158691,0.8969454765319824,0.05585755035281181,0.9928444623947144
8,0.9766699075698853,8.115934371948242,0.9546400308609009,0.02333030104637146,0.001,0.9793534278869629,0.5866802930831909,39.32120132446289,0.43286213278770447,0.4164459705352783,0.38013386726379395
9,0.9753570556640625,8.592097282409668,0.9520205855369568,0.024642767384648323,0.001,0.9767184257507324,0.8549456596374512,21.02420425415039,0.7577807903289795,0.1457880139350891,0.9891074895858765
10,0.9778485894203186,8.029821395874023,0.9567223787307739,0.0221515242010355,0.001,0.9790385365486145,0.8977925181388855,17.425127029418945,0.8215725421905518,0.10090100765228271,0.9941204190254211
11,0.9781785011291504,7.924526691436768,0.9573529958724976,0.02182123437523842,0.001,0.9797074198722839,0.8762689232826233,17.52198600769043,0.802617073059082,0.11644918471574783,0.9869755506515503
12,0.9795897006988525,7.7133402824401855,0.9600359797477722,0.02041022479534149,0.000100000005,0.9810341000556946,0.9353880882263184,14.020122528076172,0.8824318051338196,0.06502665579319,0.9918290376663208
13,0.9798141717910767,7.6856279373168945,0.9604701399803162,0.0201856791973114,0.000100000005,0.9815134406089783,0.928658127784729,13.990748405456543,0.8728598952293396,0.07129543274641037,0.9918220043182373
14,0.9799670577049255,7.641692161560059,0.9607654213905334,0.020032813772559166,0.000100000005,0.9813082814216614,0.9426835179328918,12.772533416748047,0.8954814076423645,0.05595484748482704,0.9899999499320984
15,0.9802114367485046,7.579902648925781,0.9612310528755188,0.019788645207881927,0.000100000005,0.9812701940536499,0.9252104759216309,15.375422477722168,0.865183413028717,0.07521273195743561,0.9924432635307312
16,0.9800653457641602,7.6848835945129395,0.9609565734863281,0.019934536889195442,0.000100000005,0.9811750650405884,0.9172866344451904,16.504976272583008,0.8519103527069092,0.08319725096225739,0.99407958984375
17,0.9801949262619019,7.6319780349731445,0.9611932039260864,0.01980530470609665,1.0000001e-05,0.9826841354370117,0.9333695769309998,13.246025085449219,0.8873500823974609,0.05887390673160553,0.9903483986854553
18,0.9805253744125366,7.4713454246521,0.9618290066719055,0.01947503723204136,1.0000001e-05,0.9821314215660095,0.9368296265602112,13.456361770629883,0.8886130452156067,0.06335855275392532,0.9904535412788391
19,0.9804445505142212,7.56643533706665,0.9616804122924805,0.019555265083909035,1.0000001e-05,0.9820542931556702,0.9386885166168213,13.770355224609375,0.888404369354248,0.061718955636024475,0.9909671545028687
20,0.9804080128669739,7.5320844650268555,0.9616145491600037,0.019592108204960823,1.0000001e-05,0.981950044631958,0.9331212043762207,14.164013862609863,0.8802919387817383,0.06331948190927505,0.9905821084976196
21,0.9803564548492432,7.4986066818237305,0.9615141153335571,0.019643394276499748,1.0000001e-05,0.9817951917648315,0.9334805011749268,14.31167221069336,0.8790186047554016,0.06532523036003113,0.9908104538917542
22,0.9806593060493469,7.511760711669922,0.9620920419692993,0.019341016188263893,1.0000001e-06,0.9823846220970154,0.9285346865653992,14.01183032989502,0.8786709904670715,0.0719062089920044,0.9904553294181824
