epoch,dice_coef,hausdorff,iou,loss,lr,precision,recall,val_dice_coef,val_hausdorff,val_iou,val_loss,val_precision,val_recall
0,0.9076789021492004,14.413529396057129,0.8723264932632446,0.09232251346111298,0.001,0.8833603262901306,0.9726542234420776,0.7323758006095886,17.004905700683594,0.6719257831573486,0.26762378215789795,0.771814227104187,0.410261869430542
1,0.9743863940238953,8.952593803405762,0.9504849910736084,0.025613415986299515,0.001,0.9764769077301025,0.9775809049606323,0.9685718417167664,7.680196762084961,0.9398876428604126,0.0314280241727829,0.9854109883308411,0.9343006014823914
2,0.9760533571243286,8.657444953918457,0.9533507823944092,0.02394716441631317,0.001,0.978042721748352,0.9792672395706177,0.9227856397628784,11.377366065979004,0.87612384557724,0.07721419632434845,0.892356276512146,0.8448512554168701
3,0.9758832454681396,8.742951393127441,0.9531716704368591,0.0241172406822443,0.001,0.9778292775154114,0.9790980219841003,0.9654096961021423,7.605457782745361,0.9342728853225708,0.034590478986501694,0.9635173678398132,0.9495071172714233
4,0.9771628975868225,8.41821002960205,0.9554488062858582,0.022836588323116302,0.001,0.9795330762863159,0.9800578951835632,0.8903082013130188,13.72237777709961,0.8224533200263977,0.10969167947769165,0.9164693355560303,0.7257001996040344
5,0.9771543145179749,8.467196464538574,0.9554449915885925,0.022846393287181854,0.001,0.9794595241546631,0.9798672795295715,0.913407027721405,12.10524845123291,0.8607761859893799,0.08659224957227707,0.8930235505104065,0.8173885941505432
6,0.9770433306694031,8.467621803283691,0.9552600383758545,0.022956114262342453,0.001,0.9792935848236084,0.9798915982246399,0.901408314704895,12.245118141174316,0.8521401286125183,0.09859230369329453,0.9046093821525574,0.7899913191795349
7,0.976825475692749,8.51541805267334,0.9547905921936035,0.023174641653895378,0.000100000005,0.9786813259124756,0.9793339371681213,0.9818332195281982,5.5837602615356445,0.9643323421478271,0.01816708967089653,0.985967218875885,0.9802785515785217
8,0.9776160717010498,8.363631248474121,0.9562811255455017,0.02238510549068451,0.000100000005,0.9795756936073303,0.9801450967788696,0.9819788932800293,5.537525177001953,0.9646121263504028,0.018021436408162117,0.9863588809967041,0.9800252914428711
9,0.9779250025749207,8.268416404724121,0.9568746089935303,0.022074902430176735,0.000100000005,0.9799740314483643,0.9805266261100769,0.9813425540924072,5.664974689483643,0.9633876085281372,0.01865803636610508,0.9861989617347717,0.9794904589653015
10,0.9780997037887573,8.2603120803833,0.9572120904922485,0.021898550912737846,0.000100000005,0.9800606966018677,0.9807190299034119,0.980705201625824,5.696346282958984,0.9621561169624329,0.019295426085591316,0.9881320595741272,0.9752172827720642
11,0.9782481789588928,8.239834785461426,0.9574885964393616,0.02175215817987919,0.000100000005,0.9803798794746399,0.9807113409042358,0.9821534752845764,5.508123874664307,0.9649525880813599,0.017846884205937386,0.9840697050094604,0.9834677577018738
12,0.9783004522323608,8.192904472351074,0.9575929045677185,0.02169928327202797,0.000100000005,0.9804913997650146,0.9807918071746826,0.9818099737167358,5.572501182556152,0.9642874598503113,0.018190283328294754,0.9875214099884033,0.9784805178642273
13,0.9784879684448242,8.181071281433105,0.9579521417617798,0.021510683000087738,0.000100000005,0.9806147813796997,0.9808855652809143,0.9823154807090759,5.498910903930664,0.9652623534202576,0.017684224992990494,0.9866244196891785,0.9804463982582092
14,0.9784551858901978,8.154228210449219,0.9578895568847656,0.021545015275478363,0.000100000005,0.980657160282135,0.9809403419494629,0.9819104671478271,5.526521682739258,0.9644812345504761,0.01809055730700493,0.9858911037445068,0.9810779690742493
15,0.9786271452903748,8.152029037475586,0.958212673664093,0.021374696865677834,0.000100000005,0.9808073043823242,0.9810267090797424,0.9821438193321228,5.526278495788574,0.9649320244789124,0.017856117337942123,0.9862532019615173,0.9809584617614746
16,0.9786738157272339,8.121074676513672,0.9583051204681396,0.021327251568436623,0.000100000005,0.9809460639953613,0.9810994267463684,0.9809180498123169,5.6669721603393555,0.96257084608078,0.019081708043813705,0.9870888590812683,0.9776924252510071
17,0.9786840677261353,8.121686935424805,0.9583274722099304,0.02131512016057968,0.000100000005,0.9808704257011414,0.9811849594116211,0.9819744229316711,5.5134968757629395,0.964606523513794,0.018025515601038933,0.9858111143112183,0.9812031388282776
18,0.9787076115608215,8.112311363220215,0.9583738446235657,0.021291583776474,0.000100000005,0.9810049533843994,0.9811604619026184,0.9818234443664551,5.559228420257568,0.964309811592102,0.018177032470703125,0.9886869788169861,0.9771348237991333
19,0.9784629940986633,8.198142051696777,0.957899272441864,0.021538306027650833,1.0000001e-05,0.9807838797569275,0.9806257486343384,0.9817669987678528,5.578177452087402,0.9642021059989929,0.018233420327305794,0.9895208477973938,0.9759911298751831
20,0.9785424470901489,8.166326522827148,0.9580532312393188,0.021457841619849205,1.0000001e-05,0.9809216260910034,0.9807169437408447,0.9817857146263123,5.578690528869629,0.964239776134491,0.01821409910917282,0.9896002411842346,0.975939929485321
21,0.9785848259925842,8.150479316711426,0.9581343531608582,0.021414710208773613,1.0000001e-05,0.9809516668319702,0.9807482957839966,0.9817188382148743,5.563806056976318,0.9641104936599731,0.018281500786542892,0.989862859249115,0.9756497144699097
22,0.9785848259925842,8.123046875,0.9581379890441895,0.021413573995232582,1.0000001e-05,0.9810512661933899,0.9807583689689636,0.9818748831748962,5.5545268058776855,0.9644119143486023,0.018125416710972786,0.989526629447937,0.976264238357544
23,0.9785959124565125,8.156074523925781,0.958153247833252,0.02140425145626068,1.0000001e-05,0.9808568358421326,0.9808979034423828,0.9818741083145142,5.54686164855957,0.9644110202789307,0.018125388771295547,0.9894004464149475,0.9764719009399414
