epoch,dice_coef,hausdorff,iou,loss,lr,precision,val_dice_coef,val_hausdorff,val_iou,val_loss,val_precision
0,0.7840579748153687,24.908004760742188,0.6871922612190247,0.21673348546028137,0.001,0.5320243239402771,0.0024789453018456697,42.810150146484375,0.0012410110794007778,0.9975181818008423,0.0
1,0.9468082785606384,14.67679500579834,0.9026395082473755,0.053286634385585785,0.001,0.9715425372123718,0.009666319005191326,42.90684509277344,0.004917328245937824,0.9901227355003357,1.0
2,0.9595922231674194,12.629715919494629,0.924927830696106,0.04044903442263603,0.001,0.9773439764976501,0.4715549349784851,38.46990966796875,0.3161836564540863,0.5294352769851685,0.9957777857780457
3,0.9624309539794922,12.898481369018555,0.929495096206665,0.0376746766269207,0.001,0.9776998162269592,0.960919976234436,13.548067092895508,0.9249617457389832,0.039121516048908234,0.9643871188163757
4,0.9658002257347107,12.013561248779297,0.9356435537338257,0.034207746386528015,0.001,0.979398787021637,0.876146674156189,23.727949142456055,0.7828446626663208,0.1260366588830948,0.9918165802955627
5,0.9653480052947998,12.026488304138184,0.9347516298294067,0.034730829298496246,0.001,0.9788283705711365,0.9764691591262817,10.258591651916504,0.9540451169013977,0.023580366745591164,0.9795063138008118
6,0.9665145874023438,10.968864440917969,0.9376826882362366,0.03354906290769577,0.001,0.9811264872550964,0.9708834886550903,11.968338012695312,0.9435610771179199,0.02807619422674179,0.9841206073760986
7,0.9675689935684204,11.546207427978516,0.93904048204422,0.03250527009367943,0.001,0.981641948223114,0.9748927354812622,10.66380786895752,0.9510754346847534,0.024612948298454285,0.9841240048408508
8,0.9655499458312988,11.956768989562988,0.9353461265563965,0.03453381359577179,0.001,0.9794878363609314,0.1055004894733429,68.74424743652344,0.05592742934823036,0.8933157324790955,0.06463946402072906
9,0.9618059992790222,13.115178108215332,0.928155779838562,0.03830202668905258,0.001,0.9757511019706726,0.9747764468193054,10.606022834777832,0.9508292078971863,0.025500500574707985,0.9688233137130737
10,0.9650271534919739,11.59211254119873,0.9356731176376343,0.03412158787250519,0.001,0.9808602929115295,0.9691486954689026,12.33531665802002,0.9402629137039185,0.031224863603711128,0.9875805974006653
11,0.9690812230110168,11.09827995300293,0.9415845274925232,0.030973898246884346,0.000100000005,0.9822012782096863,0.9752750992774963,10.738924980163574,0.9518133997917175,0.02503334730863571,0.9836480021476746
12,0.9685168266296387,11.4187593460083,0.9408965706825256,0.03153853863477707,0.000100000005,0.9829691052436829,0.9754602313041687,11.042396545410156,0.9521275758743286,0.024844948202371597,0.9835119843482971
13,0.9687724709510803,11.264824867248535,0.9412815570831299,0.03127550706267357,0.000100000005,0.9829196333885193,0.973800003528595,11.333876609802246,0.9490157961845398,0.025549273937940598,0.9846697449684143
14,0.9693043231964111,10.826266288757324,0.9423092603683472,0.030742652714252472,0.000100000005,0.9827988147735596,0.973139762878418,11.625617980957031,0.947738528251648,0.027025504037737846,0.9845559000968933
15,0.9697978496551514,11.20089340209961,0.9429009556770325,0.030239799991250038,0.000100000005,0.9825573563575745,0.9756564497947693,10.96160888671875,0.9525017142295837,0.023991458117961884,0.9812384247779846
16,0.9684323072433472,10.727924346923828,0.9414781332015991,0.031612858176231384,1.0000001e-05,0.9825751781463623,0.9738499522209167,11.49086856842041,0.9490829110145569,0.025731198489665985,0.9845435619354248
17,0.9691588282585144,11.176958084106445,0.9420855641365051,0.03091380186378956,1.0000001e-05,0.9834202527999878,0.9739134311676025,11.216155052185059,0.9492177963256836,0.02630852907896042,0.9852049350738525
18,0.9701823592185974,11.56295394897461,0.9433782696723938,0.02986486814916134,1.0000001e-05,0.983456552028656,0.9740192890167236,11.16688060760498,0.9494107365608215,0.02608528360724449,0.985441267490387
19,0.9696573615074158,11.179108619689941,0.9432664513587952,0.030423784628510475,1.0000001e-05,0.9834739565849304,0.9738563895225525,11.205900192260742,0.9490987062454224,0.026037201285362244,0.9850666522979736
20,0.9697710871696472,10.90914249420166,0.9431234002113342,0.030296536162495613,1.0000001e-05,0.9834675788879395,0.9739570617675781,11.351591110229492,0.9492811560630798,0.025960648432374,0.9851587414741516
21,0.9700461626052856,10.91770076751709,0.9435581564903259,0.0299927219748497,1.0000001e-06,0.9827305674552917,0.974504828453064,11.129928588867188,0.9503406882286072,0.025744585320353508,0.984948992729187
