epoch,dice_coef,iou,loss,lr,precision,recall,val_dice_coef,val_iou,val_loss,val_precision,val_recall
0,0.4226212501525879,0.2979230582714081,0.5782046318054199,1e-04,0.4315093159675598,0.9479426741600037,0.40377575159072876,0.26677101850509644,0.5960554480552673,0.9492206573486328,0.7128347158432007
1,0.6832784414291382,0.5413073897361755,0.3172900080680847,1e-04,0.9306451678276062,0.9620150923728943,0.7462549209594727,0.60246342420578,0.253818154335022,0.9588801860809326,0.9371318221092224
2,0.8094237446784973,0.6949182748794556,0.1908937394618988,1e-04,0.9525498151779175,0.9631398320198059,0.8200947642326355,0.7016583681106567,0.18003720045089722,0.9579365849494934,0.9255256056785583
3,0.8815264105796814,0.795103132724762,0.11864430457353592,1e-04,0.9642056226730347,0.9674697518348694,0.8973367214202881,0.8157103061676025,0.10274232178926468,0.9697051644325256,0.9664867520332336
4,0.9143986105918884,0.8458176255226135,0.08570066094398499,1e-04,0.9662200212478638,0.9656282067298889,0.8961396813392639,0.8141689300537109,0.10396888852119446,0.9584208726882935,0.9364823698997498
5,0.9296503067016602,0.8713375926017761,0.0704500824213028,1e-04,0.9684396386146545,0.9663200974464417,0.9379069209098816,0.8838895559310913,0.06212938576936722,0.9647483825683594,0.9755157232284546
6,0.9394428133964539,0.8878992795944214,0.06063329055905342,1e-04,0.9678031802177429,0.9651984572410583,0.9492033123970032,0.90373694896698,0.050835009664297104,0.972459077835083,0.9703909754753113
7,0.9527563452720642,0.9109489321708679,0.047298677265644073,1e-04,0.9722639918327332,0.970862865447998,0.9554510712623596,0.9149782657623291,0.04457695037126541,0.9630132913589478,0.97920823097229
8,0.9561243057250977,0.917083740234375,0.043943531811237335,1e-04,0.9709513783454895,0.9701418280601501,0.9560014009475708,0.9159984588623047,0.043998703360557556,0.9679443836212158,0.9721967577934265
9,0.9599156379699707,0.9240687489509583,0.04013970494270325,1e-04,0.9727828502655029,0.9720166921615601,0.9613643884658813,0.9258464574813843,0.03864705190062523,0.966647744178772,0.9805019497871399
10,0.9621704816818237,0.9284267425537109,0.03788143768906593,1e-04,0.9723477959632874,0.9727901220321655,0.96240234375,0.9277870059013367,0.037632837891578674,0.9569623470306396,0.98481684923172
11,0.9637559652328491,0.9308924674987793,0.036265019327402115,1e-04,0.9728976488113403,0.9716759324073792,0.9657174348831177,0.9338679313659668,0.03429616987705231,0.9624173045158386,0.982903242111206
12,0.965542197227478,0.9343990087509155,0.034494221210479736,1e-04,0.9731539487838745,0.9733073115348816,0.966090977191925,0.9345716238021851,0.03392040729522705,0.9699914455413818,0.9739217162132263
13,0.9659000635147095,0.9348607063293457,0.034139830619096756,1e-04,0.9736144542694092,0.9719418883323669,0.9618728160858154,0.9267590045928955,0.03812247887253761,0.9471259117126465,0.9876096248626709
14,0.9655005931854248,0.9342412352561951,0.03451968729496002,1e-04,0.9711273312568665,0.972067654132843,0.9654300212860107,0.9335021376609802,0.03457973152399063,0.9670867919921875,0.9730284214019775
15,0.9602444767951965,0.9249130487442017,0.039796579629182816,1e-04,0.9679839611053467,0.9648028016090393,0.9625025987625122,0.9280152320861816,0.03750237077474594,0.9666571021080017,0.9692897796630859
16,0.9605830907821655,0.9262965321540833,0.039468538016080856,1e-04,0.9701442718505859,0.9671807885169983,0.9681828022003174,0.9385269284248352,0.03183217719197273,0.9679213166236877,0.9758905172348022
17,0.9671383500099182,0.9375553131103516,0.03288805112242699,1e-04,0.9725080132484436,0.9724361300468445,0.9702025055885315,0.9422616362571716,0.029812389984726906,0.9717028737068176,0.9749728441238403
18,0.9684745669364929,0.9394840598106384,0.03154439479112625,1e-04,0.9732717275619507,0.9726589918136597,0.9707444310188293,0.9432955384254456,0.02926548942923546,0.9696336984634399,0.9777463674545288
19,0.9675613641738892,0.9382283687591553,0.03244546055793762,1e-04,0.9724560379981995,0.9716439843177795,0.9701604247093201,0.942179799079895,0.029860753566026688,0.9723902940750122,0.974460780620575
20,0.9687702655792236,0.9402647018432617,0.031254127621650696,1e-04,0.9736270904541016,0.9723408222198486,0.9609805941581726,0.9258447289466858,0.03905274346470833,0.9669902324676514,0.9619253873825073
21,0.9688604474067688,0.9404253363609314,0.031180718913674355,1e-04,0.9731399416923523,0.972296953201294,0.9699240326881409,0.9417482614517212,0.030082885175943375,0.9628369212150574,0.9815658926963806
22,0.9675294756889343,0.9379678964614868,0.03250463306903839,1e-04,0.9725109338760376,0.9707326889038086,0.9696919918060303,0.941309928894043,0.03028281219303608,0.9628767967224121,0.9818957448005676
23,0.9703686833381653,0.9432979226112366,0.02958875335752964,1e-04,0.9752910137176514,0.9738817811012268,0.9701704382896423,0.9421992897987366,0.029848981648683548,0.9603562951087952,0.9845588803291321
24,0.9711217880249023,0.9448721408843994,0.02888379991054535,1e-05,0.9758253693580627,0.9739997982978821,0.9716060161590576,0.944902777671814,0.028402896597981453,0.9651662111282349,0.9824527502059937
25,0.9721279740333557,0.9462285041809082,0.02787003107368946,1e-05,0.9757354259490967,0.9746939539909363,0.9712268710136414,0.9442321062088013,0.02878567948937416,0.9639057517051697,0.9833062291145325
26,0.9719367027282715,0.9459743499755859,0.02806772291660309,1e-05,0.9760512113571167,0.9742544293403625,0.970567524433136,0.943004846572876,0.029453951865434647,0.9619877934455872,0.9839646816253662
27,0.9715930819511414,0.9455981850624084,0.028432823717594147,1e-05,0.9759900569915771,0.974114179611206,0.9707275629043579,0.9433196783065796,0.029280172660946846,0.9628074765205383,0.9831843376159668
