epoch,dice_coef,iou,loss,lr,precision,recall,val_dice_coef,val_iou,val_loss,val_precision,val_recall
0,0.21704360842704773,0.12492624670267105,0.7830584049224854,1e-05,0.2547537684440613,0.9693599939346313,0.03977450355887413,0.020303325727581978,0.9602254629135132,0.0,0.0
1,0.3837316930294037,0.23913727700710297,0.6162906885147095,1e-05,0.8978435397148132,0.9941449761390686,0.4110475182533264,0.2601132094860077,0.588952362537384,0.9455152153968811,0.9853851199150085
2,0.4312642812728882,0.2767523229122162,0.5688345432281494,1e-05,0.9295589923858643,0.9950295686721802,0.4482553005218506,0.29054850339889526,0.5517444014549255,0.9465073943138123,0.9885777235031128
3,0.46695417165756226,0.3065132200717926,0.5330660939216614,1e-05,0.9427214860916138,0.9952294826507568,0.48094919323921204,0.3182763457298279,0.5190507769584656,0.9255661368370056,0.9957272410392761
4,0.49876418709754944,0.33419880270957947,0.5012125968933105,1e-05,0.9503153562545776,0.9947686195373535,0.48651695251464844,0.32267239689826965,0.5134831666946411,0.9887528419494629,0.9048951864242554
5,0.5260665416717529,0.3592357933521271,0.4740126132965088,1e-05,0.9500545859336853,0.992583692073822,0.5428386330604553,0.3746105134487152,0.45716115832328796,0.9560267925262451,0.9916976690292358
6,0.5559195280075073,0.38730475306510925,0.44413667917251587,1e-05,0.9603345394134521,0.9941263794898987,0.5702853202819824,0.40096500515937805,0.4297146499156952,0.9613097310066223,0.9901776313781738
7,0.5832652449607849,0.41409218311309814,0.41668763756752014,1e-05,0.9638653993606567,0.9937707781791687,0.5922271609306335,0.4227760136127472,0.40777283906936646,0.9449166059494019,0.9944694638252258
8,0.610080361366272,0.44143444299697876,0.3898952305316925,1e-05,0.9668863415718079,0.9934266805648804,0.6209927201271057,0.4523630440235138,0.37900760769844055,0.9573814868927002,0.9912470579147339
9,0.6363208293914795,0.46901416778564453,0.36366531252861023,1e-05,0.9691551923751831,0.9931542277336121,0.645966112613678,0.4791135787963867,0.3540339767932892,0.9603952169418335,0.9907642006874084
10,0.6610171794891357,0.49600282311439514,0.33895763754844666,1e-05,0.9715313911437988,0.9927146434783936,0.6669605374336243,0.5025380253791809,0.33303922414779663,0.973876953125,0.9836528301239014
11,0.6860548853874207,0.524183988571167,0.31395360827445984,1e-05,0.9734652042388916,0.9926066994667053,0.6887379288673401,0.5273919701576233,0.31126198172569275,0.9680757522583008,0.988533616065979
12,0.7088102698326111,0.5510731339454651,0.2913300096988678,1e-05,0.9756200909614563,0.9923598766326904,0.7118569612503052,0.5543739795684814,0.28814342617988586,0.9793857336044312,0.9801645278930664
13,0.7300743460655212,0.5769928693771362,0.26985591650009155,1e-05,0.9769139885902405,0.9920980930328369,0.7338407635688782,0.5813649296760559,0.266159325838089,0.9758344888687134,0.9836790561676025
14,0.7500142455101013,0.6020981073379517,0.25006425380706787,1e-05,0.9785673022270203,0.9920034408569336,0.7531706094741821,0.6056718230247498,0.24682919681072235,0.9683563113212585,0.9883941411972046
15,0.7692413926124573,0.6270771026611328,0.23074933886528015,1e-05,0.9801439046859741,0.9920662045478821,0.7697271108627319,0.6274964213371277,0.2302725911140442,0.9794549942016602,0.9810920357704163
16,0.7871648073196411,0.6508294343948364,0.21272359788417816,1e-05,0.9808924794197083,0.991530179977417,0.787205696105957,0.6504837870597839,0.21279434859752655,0.9806855320930481,0.9802014827728271
17,0.804135799407959,0.6741558909416199,0.1958984136581421,1e-05,0.9822048544883728,0.9918185472488403,0.8027799129486084,0.6720501780509949,0.1972200572490692,0.9765942096710205,0.9839151501655579
18,0.8197106122970581,0.6961175203323364,0.18026284873485565,1e-05,0.9832243323326111,0.9916964769363403,0.8189489841461182,0.6948668956756592,0.18105073273181915,0.9780929088592529,0.9827396273612976
19,0.8347374796867371,0.7177705764770508,0.16529680788516998,1e-05,0.9841228127479553,0.9918052554130554,0.8300659656524658,0.7108660936355591,0.1699337214231491,0.9851780533790588,0.9733989238739014
20,0.8486496806144714,0.7382562756538391,0.15122736990451813,1e-05,0.9847344160079956,0.9916097521781921,0.8466343879699707,0.735133945941925,0.153365358710289,0.9789732694625854,0.9814032316207886
21,0.8606660962104797,0.756507158279419,0.13918417692184448,1e-05,0.9854693412780762,0.9914876818656921,0.8583665490150452,0.7529007792472839,0.14163322746753693,0.9816312193870544,0.9785240888595581
22,0.8722472786903381,0.774402379989624,0.12769438326358795,1e-05,0.9861652851104736,0.9915292859077454,0.8686583638191223,0.7687326669692993,0.1313415914773941,0.9788849353790283,0.9809668660163879
23,0.8830379247665405,0.7914276123046875,0.11699305474758148,1e-05,0.9866113066673279,0.9917831420898438,0.8797061443328857,0.7859525680541992,0.12029396742582321,0.9798808693885803,0.9807546734809875
24,0.8931770324707031,0.8076857328414917,0.10682015120983124,1e-05,0.9876277446746826,0.991819441318512,0.8876789212226868,0.7987489700317383,0.11232098191976547,0.9781500697135925,0.982273519039154
25,0.9014292359352112,0.8212839961051941,0.09856978803873062,1e-05,0.9878875017166138,0.9917840361595154,0.8957059979438782,0.8117768168449402,0.1042942926287651,0.9841353297233582,0.9767906665802002
26,0.909938633441925,0.8353563547134399,0.09002628922462463,1e-05,0.988481342792511,0.9919238090515137,0.9040741324424744,0.8254528641700745,0.09592603892087936,0.9821743965148926,0.978357195854187
27,0.9176295399665833,0.8482509851455688,0.08238367736339569,1e-05,0.9887126088142395,0.9917203783988953,0.9117977619171143,0.8383529186248779,0.08820227533578873,0.9767090082168579,0.9841321110725403
